,0,1,2
0,Shadows of Yog-Sothoth: A Global Campaign to Save Mankind (Call of Cthulhu Horror Roleplaying),9781568821740,"{'ISBN-13': '9781568821740', 'Title': 'Shadows Of Yog-Sothoth - A Global Campaign To Save Mankind', 'Authors': ['Sandy Petersen'], 'Publisher': '', 'Year': '2004', 'Language': 'en'}"
1,Achtung! Cthulhu Guide to the Eastern Front,9781910132036,{}
2,H.P. Lovecraft's Dreamlands: Roleplaying Beyond the Wall of Sleep (Call of Cthulhu roleplaying),9781568822730,"{'ISBN-13': '9781568822730', 'Title': ""H. P. Lovecraft's Dreamlands - Roleplaying Beyond The Wall Of Sleep"", 'Authors': ['Chris Williams', 'Sandy Petersen'], 'Publisher': 'Chaosium', 'Year': '2011', 'Language': 'en'}"
3,"Return of the Ripper: An 1890s Scenario for Call of Cthulhu and Cthulhu By Gaslight (M.U. Library Assn. monograph, Call of Cthulhu #0339)",9781568822150,"{'ISBN-13': '9781568822150', 'Title': 'Return Of The Ripper - An 1890S Scenario For Call Of Cthulhu And Cthulhu Dark Ages', 'Authors': ['William A. Barton'], 'Publisher': 'Chaosium Monograph', 'Year': '2007', 'Language': 'en'}"
4,The Art Of H.P. Lovecraft's Cthulhu Mythos,9781589943070,"{'ISBN-13': '9781589943070', 'Title': ""The Art Of H. P. Lovecraft's The Cthulhu Mythos"", 'Authors': ['Howard Phillips Lovecraft', 'Jeremy McHugh'], 'Publisher': 'Fantasy Flight Pub Incorporated', 'Year': '2006', 'Language': 'en'}"
5,Atomic-Age Cthulhu: Mythos Horror in the 1950s (Call of Cthulhu roleplaying),9781568823669,"{'ISBN-13': '9781568823669', 'Title': 'Atomic-Age Cthulhu - Mythos Horror In The 1950S', 'Authors': ['Brian Sammons'], 'Publisher': 'Chaosium', 'Year': '2013', 'Language': 'en'}"
6,The Complete Dreamlands (Call of Cthulhu),9781568820866,"{'ISBN-13': '9781568820866', 'Title': 'The Complete Dreamlands', 'Authors': ['Chris Williams', 'Sandy Petersen'], 'Publisher': 'Chaosium', 'Year': '1996', 'Language': 'en'}"
7,Dead Reckonings (Call of Cthulhu Roleplaying Game),9781568821238,"{'ISBN-13': '9781568821238', 'Title': 'Dead Reckonings', 'Authors': ['Kevin Ross', 'J. Todd Kingrea', 'Consultant Rheumatologist Richard Watts, PhD'], 'Publisher': 'Chaosium', 'Year': '1998', 'Language': 'en'}"
8,Terrors From Beyond: Nightmares Unraveled in Six Scenarios (Call of Cthulhu Horror Roleplaying) (Call of Cthulhu Roleplaying),9781568822877,"{'ISBN-13': '9781568822877', 'Title': 'Terrors From Beyond - Nightmares Unraveled In Six Scenarios', 'Authors': ['Gary Sumpter', 'John Almack', 'Glyn White', 'Brian Courtemanche', 'Brian Sammons', 'David Conyers'], 'Publisher': 'Chaosium', 'Year': '2009', 'Language': 'en'}"
9,Secrets Of New York: A Mythos Guide to the City That Never Sleeps (Call of Cthulhu Horror Roleplaying),9781568821801,"{'ISBN-13': '9781568821801', 'Title': 'Secrets Of New York - A Mythos Guide To The City That Never Sleeps', 'Authors': ['Jerry Jones', 'William Jones'], 'Publisher': 'Chaosium', 'Year': '2005', 'Language': 'en'}"
