,0,1,2
0,Mr. Mercedes: A Novel (The Bill Hodges Trilogy),9781501125607,"{'ISBN-13': '9781501125607', 'Title': 'Mr. Mercedes - A Novel', 'Authors': ['Stephen King'], 'Publisher': 'Simon and Schuster', 'Year': '2015', 'Language': 'en'}"
1,Sycamore Row (The Jake Brigance),9780345543240,"{'ISBN-13': '9780345543240', 'Title': 'Sycamore Row', 'Authors': ['John Grisham'], 'Publisher': 'Dell', 'Year': '2014', 'Language': 'en'}"
2,Life of Pi,9780156027328,{}
3,The Orphan Master's Son: A Novel (Pulitzer Prize for Fiction),9780812982626,"{'ISBN-13': '9780812982626', 'Title': ""The Orphan Master's Son - A Novel"", 'Authors': ['Adam Johnson'], 'Publisher': 'Random House Trade Paperbacks', 'Year': '2012', 'Language': 'en'}"
4,The Language of Flowers: A Novel,9780345525550,"{'ISBN-13': '9780345525550', 'Title': 'The Language Of Flowers - A Novel', 'Authors': ['Vanessa Diffenbaugh'], 'Publisher': 'Random House Digital, Inc.', 'Year': '2012', 'Language': 'en'}"
5,Fight Club: A Novel,9780393327342,"{'ISBN-13': '9780393327342', 'Title': 'Fight Club: A Novel', 'Authors': ['Chuck Palahniuk'], 'Publisher': 'W. W. Norton & Company', 'Year': '2005', 'Language': 'en'}"
6,Jurassic Park: A Novel,9780345538987,"{'ISBN-13': '9780345538987', 'Title': 'Jurassic Park', 'Authors': ['Michael Crichton'], 'Publisher': 'Ballantine Books', 'Year': '2012', 'Language': 'en'}"
7,Patriot: An Alex Hawke Novel (Alex Hawke Novels),9780062279439,"{'ISBN-13': '9780062279439', 'Title': 'Patriot - An Alex Hawke Novel', 'Authors': ['Ted Bell'], 'Publisher': 'William Morrow', 'Year': '2016', 'Language': 'en'}"
8,The Children Act,9780385539708,"{'ISBN-13': '9780385539708', 'Title': 'The Children Act', 'Authors': ['Ian McEwan'], 'Publisher': 'Nan A. Talese', 'Year': '2014', 'Language': 'en'}"
9,Deadline: A Virgil Flowers Novel,9780425275184,"{'ISBN-13': '9780425275184', 'Title': 'Deadline', 'Authors': ['John Sandford'], 'Publisher': ""G.P. Putnam's Sons"", 'Year': '2015', 'Language': 'en'}"
