,0,1,2
0,Next,9781119493679,{}
1,"Dust World: Undying Mercenaries, Book 2",9781497591714,"{'ISBN-13': '9781497591714', 'Title': 'Dust World', 'Authors': ['B. V. Larson'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
2,"The Synchronicity War, Part 1",9781495204494,"{'ISBN-13': '9781495204494', 'Title': 'The Synchronicity War Part 1', 'Authors': ['Dietmar Arthur Wehr (author.)'], 'Publisher': 'CreateSpace', 'Year': '2014', 'Language': 'en'}"
3,The Pickle Index,9780374535810,"{'ISBN-13': '9780374535810', 'Title': 'The Pickle Index - A Novel', 'Authors': ['Eli Horowitz'], 'Publisher': 'Macmillan', 'Year': '2015', 'Language': 'en'}"
4,Supersymmetry,9780071636414,"{'ISBN-13': '9780071636414', 'Title': 'Supersymmetry DeMYSTiFied', 'Authors': ['Patrick LaBelle'], 'Publisher': 'Mcgraw-hill', 'Year': '2009', 'Language': 'en'}"
5,Mr. Penumbra's 24-Hour Bookstore: A Novel,9781250037756,"{'ISBN-13': '9781250037756', 'Title': ""Mr. Penumbra's 24-Hour Bookstore - A Novel"", 'Authors': ['Robin Sloan'], 'Publisher': 'Picador', 'Year': '2013', 'Language': 'en'}"
6,Corsair: A Science Fiction Novel,9781522660484,{}
7,"Tech World: Undying Mercenaries, Book 3",9781500756291,"{'ISBN-13': '9781500756291', 'Title': 'Tech World', 'Authors': ['B. V. Larson'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
8,"Exile: Star Force, Book 11",9781502497864,"{'ISBN-13': '9781502497864', 'Title': 'Exile', 'Authors': ['B. V. Larson', 'David VanDyke'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
9,SEAL Team Six: Hunt the Fox,9780316377515,"{'ISBN-13': '9780316377515', 'Title': 'SEAL Team Six: Hunt The Fox', 'Authors': ['Don Mann', 'Ralph Pezzullo'], 'Publisher': 'Mulholland Books', 'Year': '2016', 'Language': 'en'}"
