,0,1,2
0,Shadowrun Sacrificial Limb Boardroom 2 (Shadowrun (Catalyst)),9781934857960,"{'ISBN-13': '9781934857960', 'Title': 'Sacrificial Limb: Boardroom Backstabs', 'Authors': ['Brandie Tarvin'], 'Publisher': 'Catalyst Game Labs', 'Year': '2012', 'Language': 'en'}"
1,Shadowrun Colombian Subterfuge Horizon 3,9781934857953,"{'ISBN-13': '9781934857953', 'Title': 'Shadowrun Colombian Subterfuge Horizon 3', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2011', 'Language': 'en'}"
2,Shadowrun: Runner Havens (FPR26005) (Shadowrun (Fanpro)),9781932564686,"{'ISBN-13': '9781932564686', 'Title': 'Runner Havens', 'Authors': ['Fanpro'], 'Publisher': 'Fanpro Llc', 'Year': '2005', 'Language': 'en'}"
3,Shadowrun Emergence,9780979204753,"{'ISBN-13': '9780979204753', 'Title': 'Emergence', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2007', 'Language': 'en'}"
4,Aztlan: A Shadowrun Sourcebook (Shadowrun 7213),9781555602574,"{'ISBN-13': '9781555602574', 'Title': 'Aztlan - A Shadowrun Sourcebook', 'Authors': ['Nigel D. Findley'], 'Publisher': 'FASA Corporation', 'Year': '1995', 'Language': 'en'}"
5,Shadowrun: Wake of the Comet (FPR10654) (Shadowrun (Fanpro)),9783890646541,"{'ISBN-13': '9783890646541', 'Title': 'Wake Of The Comet', 'Authors': ['Fanpro'], 'Publisher': 'Fanpro Llc', 'Year': '2003', 'Language': 'en'}"
6,Shadowrun Anarchy Subsidized Horizon 2,9781941582190,"{'ISBN-13': '9781941582190', 'Title': 'Shadowrun Anarchy', 'Authors': ['Catalyst Game Labs'], 'Publisher': '', 'Year': '2016', 'Language': 'en'}"
7,State of the Art 2064 (Shadowrun),9781932564433,"{'ISBN-13': '9781932564433', 'Title': 'State Of The Art 2064', 'Authors': ['Fanpro'], 'Publisher': 'Fanpro Llc', 'Year': '2004', 'Language': 'en'}"
8,Lone Star (A Shadowrun Sourcebook),9781555602307,"{'ISBN-13': '9781555602307', 'Title': 'Lone Star', 'Authors': ['Nigel D. Findley', 'Stephen Atkins', 'FASA Corporation'], 'Publisher': 'FASA Corporation', 'Year': '1994', 'Language': 'en'}"
9,Street Samurai Catalog/Shadowrun 7104,9781555601225,"{'ISBN-13': '9781555601225', 'Title': 'Street Samurai Catalog - A Shadowrun Sourcebook', 'Authors': ['Tom Dowd', 'Fasa', 'FASA Corporation'], 'Publisher': 'Fasa', 'Year': '1990', 'Language': 'en'}"
