,0,1,2
0,No Mercy (A Jonathan Grave Thriller),9780786037070,"{'ISBN-13': '9780786037070', 'Title': 'No Mercy', 'Authors': ['John Gilstrap'], 'Publisher': 'Pinnacle Books', 'Year': '2015', 'Language': 'en'}"
1,The Trident Deception,9781250061270,"{'ISBN-13': '9781250061270', 'Title': 'The Trident Deception - A Novel', 'Authors': ['Rick Campbell'], 'Publisher': ""St. Martin's Paperbacks"", 'Year': '2015', 'Language': 'en'}"
2,The Last Refuge: A Dewey Andreas Novel,9781250028228,"{'ISBN-13': '9781250028228', 'Title': 'The Last Refuge - A Dewey Andreas Novel', 'Authors': ['Ben Coes'], 'Publisher': ""St. Martin's Press"", 'Year': '2013', 'Language': 'en'}"
3,Enemy of Mine (Pike Logan),9781501259227,{}
4,Clear by Fire: A Search and Destroy Thriller,9781501136160,"{'ISBN-13': '9781501136160', 'Title': 'Clear By Fire - A Search And Destroy Thriller', 'Authors': ['Joshua Hood'], 'Publisher': 'Simon and Schuster', 'Year': '2016', 'Language': 'en'}"
5,Countdown to Death,9781938757181,"{'ISBN-13': '9781938757181', 'Title': 'Countdown To Death', 'Authors': ['Iain McChesney'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
6,Hazardous Duty (A Presidential Agent Novel),9780399160677,"{'ISBN-13': '9780399160677', 'Title': 'Hazardous Duty', 'Authors': ['W. E. B. Griffin', 'William Edmund Butterworth'], 'Publisher': 'Putnam Publishing Group', 'Year': '2013', 'Language': 'en'}"
7,Dead or Alive (A Jack Ryan Novel),9780425263532,"{'ISBN-13': '9780425263532', 'Title': 'Dead Or Alive', 'Authors': ['Tom Clancy', 'Grant Blackwood'], 'Publisher': 'Penguin', 'Year': '2012', 'Language': 'en'}"
8,Hostage Zero (A Jonathan Grave Thriller),9780786020881,"{'ISBN-13': '9780786020881', 'Title': 'Hostage Zero', 'Authors': ['John Gilstrap'], 'Publisher': 'Pinnacle Books', 'Year': '2010', 'Language': 'en'}"
9,Day by Day Armageddon,9781501263880,{}
