,0,1,2
0,Wicked Charms (Lizzy & Diesel),9780553392739,"{'ISBN-13': '9780553392739', 'Title': 'Wicked Charms - A Lizzy And Diesel Novel', 'Authors': ['Janet Evanovich', 'Phoef Sutton'], 'Publisher': 'Bantam', 'Year': '2016', 'Language': 'en'}"
1,The Silent Girls,9780062351548,"{'ISBN-13': '9780062351548', 'Title': 'The Silent Girls', 'Authors': ['Eric Rickstad'], 'Publisher': 'Witness Impulse', 'Year': '2015', 'Language': 'en'}"
2,The Night Sister: A Novel,9780804169974,"{'ISBN-13': '9780804169974', 'Title': 'The Night Sister', 'Authors': ['Jennifer McMahon'], 'Publisher': 'Anchor Books', 'Year': '2016', 'Language': 'en'}"
3,The Winter People,9781101973752,"{'ISBN-13': '9781101973752', 'Title': 'The Winter People', 'Authors': ['Jennifer McMahon'], 'Publisher': 'Anchor Books', 'Year': '2016', 'Language': 'en'}"
4,Death Masks: Book Five of The Dresden Files,9780451459404,"{'ISBN-13': '9780451459404', 'Title': 'Death Masks', 'Authors': ['Jim Butcher'], 'Publisher': 'Penguin Group', 'Year': '2003', 'Language': 'en'}"
5,Broken Monsters (Reading Group Guide),9780316216814,"{'ISBN-13': '9780316216814', 'Title': 'Broken Monsters', 'Authors': ['Lauren Beukes'], 'Publisher': 'Mulholland Books', 'Year': '2015', 'Language': 'en'}"
6,Deeply Odd: An Odd Thomas Novel,9780553593082,"{'ISBN-13': '9780553593082', 'Title': 'Deeply Odd', 'Authors': ['Dean Ray Koontz'], 'Publisher': 'Bantam', 'Year': '2014', 'Language': 'en'}"
7,The Ghost and Mrs. Muir: Vintage Movie Classics,9780804173483,"{'ISBN-13': '9780804173483', 'Title': 'The Ghost And Mrs. Muir', 'Authors': ['R. A. Dick'], 'Publisher': 'Vintage', 'Year': '2014', 'Language': 'en'}"
8,Dead Ever After: A Sookie Stackhouse Novel (Sookie Stackhouse/True Blood),9781937007881,"{'ISBN-13': '9781937007881', 'Title': 'Dead Ever After', 'Authors': ['Charlaine Harris'], 'Publisher': 'Penguin', 'Year': '2013', 'Language': 'en'}"
9,"Deadlocked (Sookie Stackhouse/True Blood, Book 12)",9780425256381,"{'ISBN-13': '9780425256381', 'Title': 'Deadlocked', 'Authors': ['Charlaine Harris'], 'Publisher': 'Penguin', 'Year': '2013', 'Language': 'en'}"
