,0,1,2
0,"1632: Ring of Fire, Book 1",9780671319724,"{'ISBN-13': '9780671319724', 'Title': '1632', 'Authors': ['Eric Flint'], 'Publisher': 'Baen', 'Year': '2001', 'Language': 'en'}"
1,Eternal Infinite (Infinite Series) (Volume 1),9781514663691,"{'ISBN-13': '9781514663691', 'Title': 'Eternal Infinite', 'Authors': ['Pam Kesterson'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2,The Rising (The Alchemy Wars),9780316248013,"{'ISBN-13': '9780316248013', 'Title': 'The Rising', 'Authors': ['Ian Tregillis'], 'Publisher': 'Orbit', 'Year': '2015', 'Language': 'en'}"
3,The Death and Life of Mal Evans: A Novel,9780996512718,"{'ISBN-13': '9780996512718', 'Title': 'The Death And Life Of Mal Evans - A Novel', 'Authors': [''], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
4,1897: Aliens! Vampires! Zombies!,9781618686817,"{'ISBN-13': '9781618686817', 'Title': '1897: Aliens! Vampires! Zombies!', 'Authors': ['Sean Michael Welch'], 'Publisher': 'Permuted Press', 'Year': '2015', 'Language': 'en'}"
5,Maelstrom (Destroyermen),9780451462824,"{'ISBN-13': '9780451462824', 'Title': 'Maelstrom', 'Authors': ['Taylor Anderson'], 'Publisher': 'Penguin', 'Year': '2010', 'Language': 'en'}"
6,Fuzzy Nation,9780765367037,"{'ISBN-13': '9780765367037', 'Title': 'Fuzzy Nation', 'Authors': ['John Scalzi'], 'Publisher': ""St. Martin's Press"", 'Year': '2012', 'Language': 'en'}"
7,Island in the Sea of Time,9780451456755,"{'ISBN-13': '9780451456755', 'Title': 'Island In The Sea Of Time', 'Authors': ['S. M. Stirling'], 'Publisher': 'Penguin', 'Year': '1998', 'Language': 'en'}"
8,The Sword of the Lady: A Novel of the Change (Change Series),9780451463081,"{'ISBN-13': '9780451463081', 'Title': 'The Sword Of The Lady', 'Authors': ['S. M. Stirling'], 'Publisher': 'Ace', 'Year': '2010', 'Language': 'en'}"
9,Storm Surge: Destroyermen,9780451419095,"{'ISBN-13': '9780451419095', 'Title': 'Storm Surge', 'Authors': ['Taylor Anderson'], 'Publisher': 'Penguin', 'Year': '2014', 'Language': 'en'}"
