,0,1,2
0,The Dentist of Auschwitz: A Memoir,9780813190129,"{'ISBN-13': '9780813190129', 'Title': 'The Dentist Of Auschwitz - A Memoir', 'Authors': ['Benjamin Jacobs'], 'Publisher': 'University Press of Kentucky', 'Year': '2001', 'Language': 'en'}"
1,Naturalist,9781597260886,"{'ISBN-13': '9781597260886', 'Title': 'Naturalist', 'Authors': ['Edward O. Wilson'], 'Publisher': 'Island Press', 'Year': '2006', 'Language': 'en'}"
2,"Original VW Bus: The Restorer's Guide to all Bus, Panel Van and Pick-up Models 1950-1979 (Original Series)",9781906133351,"{'ISBN-13': '9781906133351', 'Title': ""Original VW Bus - The Restorer's Guide To All Bus, Panel Van And Pick-Up Models 1950-1979"", 'Authors': ['Laurence Meredith'], 'Publisher': 'Herridge & Sons Limited', 'Year': '2011', 'Language': 'en'}"
3,"Understanding Your Moods When You're Expecting: Emotions, Mental Health, and Happiness -- Before, During, and After Pregnancy",9780547053622,"{'ISBN-13': '9780547053622', 'Title': ""Understanding Your Moods When You're Expecting - Emotions, Mental Health, And Happiness -- Before, During, And After Pregnancy"", 'Authors': ['Lucy J. Puryear'], 'Publisher': 'Houghton Mifflin Harcourt', 'Year': '2008', 'Language': 'en'}"
4,Oncology Nurse Navigation: Delivering Patient-Centered Care Across the Continuum,9781935864356,"{'ISBN-13': '9781935864356', 'Title': 'Oncology Nurse Navigation - Delivering Patient-Centered Care Across The Continuum', 'Authors': ['Karyl D. Blaseg', 'Penny Daugherty', 'Kathleen A. Gamblin'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
5,Cattle King for a Day (Western Short Stories Collection),9781592123735,"{'ISBN-13': '9781592123735', 'Title': 'Cattle King For A Day', 'Authors': ['L. Ron Hubbard'], 'Publisher': 'Galaxy Press LLC', 'Year': '2010', 'Language': 'en'}"
6,The Secret Daily Teachings,9781439130834,"{'ISBN-13': '9781439130834', 'Title': 'The Secret Daily Teachings', 'Authors': ['Rhonda Byrne'], 'Publisher': 'Beyond Words/Atria Books', 'Year': '2008', 'Language': 'en'}"
7,"Dao De Jing, or the Tao Te Ching",9781782743224,"{'ISBN-13': '9781782743224', 'Title': 'Tao Te Ching (Dao De Jing) - The Way To Goodness And Power', 'Authors': ['Lao Tzu'], 'Publisher': 'Amber Books', 'Year': '2021', 'Language': 'en'}"
8,"Foundations in Craniosacral Biodynamics, Volume Two: The Sentient Embryo, Tissue Intelligence, and Trauma Resolution",9781583944875,"{'ISBN-13': '9781583944875', 'Title': 'Foundations In Craniosacral Biodynamics, Volume Two - The Sentient Embryo, Tissue Intelligence, And Trauma Resolution', 'Authors': ['Franklyn Sills'], 'Publisher': 'North Atlantic Books', 'Year': '2012', 'Language': 'en'}"
9,"Predictive Analytics Using Oracle Data Miner: Develop & Use Data Mining Models in Oracle Data Miner, SQL & PL/SQL",9780071821674,"{'ISBN-13': '9780071821674', 'Title': 'Predictive Analytics Using Oracle Data Miner - Develop & Use Data Mining Models In Oracle Data Miner, SQL & PL/SQL', 'Authors': ['Brendan Tierney'], 'Publisher': 'McGraw-Hill Education', 'Year': '2014', 'Language': 'en'}"
