,0,1,2
0,On Immunity: An Inoculation,9781555977207,"{'ISBN-13': '9781555977207', 'Title': 'On Immunity - An Inoculation', 'Authors': ['Eula Biss'], 'Publisher': 'Graywolf Press', 'Year': '2015', 'Language': 'en'}"
1,"Belgium and the Holocaust: Jews, Belgians, Germans",9789653080683,"{'ISBN-13': '9789653080683', 'Title': 'Belgium And The Holocaust - Jews, Belgians, Germans', 'Authors': ['Dan Mikhman'], 'Publisher': 'Berghahn Books', 'Year': '1998', 'Language': 'en'}"
2,Rice Is Life,9780805057195,"{'ISBN-13': '9780805057195', 'Title': 'Rice Is Life', 'Authors': ['Rita Golden Gelman'], 'Publisher': 'Henry Holt and Company (BYR)', 'Year': '2000', 'Language': 'en'}"
3,"By ITM Canada Nicaragua 1:755,000 Travel Map (2nd Second Edition) [Map]",9781553413486,{}
4,The Legend of Sleepy Hollow and Other Stories (Dover Thrift Editions),9780486466583,"{'ISBN-13': '9780486466583', 'Title': 'The Legend Of Sleepy Hollow And Other Stories', 'Authors': ['Washington Irving'], 'Publisher': 'Courier Corporation', 'Year': '2008', 'Language': 'en'}"
5,Fade,9780385731348,"{'ISBN-13': '9780385731348', 'Title': 'Fade', 'Authors': ['Robert Cormier'], 'Publisher': 'Delacorte Books for Young Readers', 'Year': '2004', 'Language': 'en'}"
6,"Narrative and Stories in Healthcare: Illness, Dying and Bereavement",9780199546695,"{'ISBN-13': '9780199546695', 'Title': '簡愛', 'Authors': ['Yasmin Gunaratnam', 'David Oliviere'], 'Publisher': 'Oxford University Press, USA', 'Year': '2009', 'Language': 'en'}"
7,"The Dune Encyclopedia: The Complete, Authorized Guide and Companion to Frank Herbert's Masterpiece of the Imagination",9780425068137,"{'ISBN-13': '9780425068137', 'Title': 'The Dune Encyclopedia', 'Authors': ['Willis Everett McNelly'], 'Publisher': 'Berkley', 'Year': '1984', 'Language': 'en'}"
8,Changeling Rites of Spring *OP (Changeling: The Lost),9781588467164,"{'ISBN-13': '9781588467164', 'Title': 'Rites Of Spring', 'Authors': ['Jess Hartley', 'John Snead', 'Ethan Skemp', 'Travis Stout'], 'Publisher': 'White Wolf Pub', 'Year': '2008', 'Language': 'en'}"
9,GURPS Psionic Powers,9781556347986,"{'ISBN-13': '9781556347986', 'Title': 'Gurps Psionic Powers', 'Authors': ['Steve Jackson Games'], 'Publisher': 'Steve Jackson Games', 'Year': '2009', 'Language': 'en'}"
