,0,1,2
0,Porsche: The Story of a German Legend,9788854408388,"{'ISBN-13': '9788854408388', 'Title': 'Porsche - The Story Of A German Legend', 'Authors': ['Peter Ruch'], 'Publisher': 'White Star Editions', 'Year': '2014', 'Language': 'en'}"
1,How to Learn to Dance in Colombia,9781514343180,"{'ISBN-13': '9781514343180', 'Title': 'How To Learn To Dance In Colombia', 'Authors': ['Neil Bennion'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2,Streams in the Desert: 366 Daily Devotional Readings,9780310282761,"{'ISBN-13': '9780310282761', 'Title': 'Streams In The Desert For Graduates - 366 Daily Devotional Readings', 'Authors': ['L. B. Cowman', 'Jim Reimann'], 'Publisher': '', 'Year': '2008', 'Language': 'en'}"
3,The 2013-2018 Outlook for Cystic Fibrosis Drugs in Oceana,,{}
4,"Mauritius, Reunion and Seychelles Insight Guide (Insight Guides)",9781780058405,"{'ISBN-13': '9781780058405', 'Title': 'Mauritius, Réunion and Seychelles - Insight Guides', 'Authors': ['Insight Guides'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
5,The Teen Health Book: A Parents' Guide to Adolescent Health and Well-Being,9780393324273,"{'ISBN-13': '9780393324273', 'Title': ""Teen Health Book - A Parent's Guide To Adolescent Health And Well Being"", 'Authors': ['Ralph I. Lopez'], 'Publisher': 'W. W. Norton & Company', 'Year': '2003', 'Language': 'en'}"
6,My Monster Family,9781592988648,"{'ISBN-13': '9781592988648', 'Title': 'My Monster Family', 'Authors': ['Karen Jacques'], 'Publisher': ""Beaver's Pond Press"", 'Year': '2015', 'Language': 'en'}"
7,Principles of Object-Oriented Modeling and Simulation with Modelica 3.3: A Cyber-Physical Approach,9781118859124,"{'ISBN-13': '9781118859124', 'Title': 'Principles Of Object-Oriented Modeling And Simulation With Modelica 3.3 - A Cyber-Physical Approach', 'Authors': ['Peter Fritzson'], 'Publisher': 'Wiley-IEEE Press', 'Year': '2014', 'Language': 'en'}"
8,Duathlon Training and Racing for Ordinary Mortals (R): Getting Started And Staying With It,9780762783960,"{'ISBN-13': '9780762783960', 'Title': 'Duathlon Training And Racing For Ordinary Mortals (R) - Getting Started And Staying With It', 'Authors': ['M. D. Jonas'], 'Publisher': 'Rowman & Littlefield', 'Year': '2012', 'Language': 'en'}"
9,The Adolescent Relapse Prevention Planner,9781618520258,"{'ISBN-13': '9781618520258', 'Title': 'The Adolescent Relapse Prevention Planner', 'Authors': ['Jennifer Bruha Phd', 'Jennifer Bruha'], 'Publisher': 'Turning Stone Press', 'Year': '2012', 'Language': 'en'}"
