,0,1,2
0,Risk Management in Sport and Recreation,9780736056199,"{'ISBN-13': '9780736056199', 'Title': 'Risk Management In Sport And Recreation', 'Authors': ['John Otto Spengler', 'Daniel Connaughton', 'Andrew T. Pittman'], 'Publisher': 'Human Kinetics', 'Year': '2006', 'Language': 'en'}"
1,"The Person, His and Her Development Throughout the Life Cycle",9780465055418,"{'ISBN-13': '9780465055418', 'Title': 'The Person - His And Her Development Throughout The Life Cycle', 'Authors': ['Theodore Lidz'], 'Publisher': 'Basic Books', 'Year': '1983', 'Language': 'en'}"
2,Improve Your Credit Score: How to Remove Negative Items from Your Credit Report and Raise Credit Ratings,9781514880074,"{'ISBN-13': '9781514880074', 'Title': 'Improve Your Credit Score - How To Remove Negative Items From Your Credit Report And Raise Credit Ratings', 'Authors': ['Alexander Rich'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
3,"Conserving Land, Protecting Water (Comprehensive Assessment of Water Management in Agriculture Series)",9781845933876,"{'ISBN-13': '9781845933876', 'Title': 'Conserving Land, Protecting Water', 'Authors': ['Deborah Bossio', 'Kim Geheb'], 'Publisher': 'CABI', 'Year': '2008', 'Language': 'en'}"
4,"The Gospel in Tolstoy: Selections from His Short Stories, Spiritual Writings & Novels",9780874866704,"{'ISBN-13': '9780874866704', 'Title': 'The Gospel In Tolstoy - Selections From His Short Stories, Spiritual Writings & Novels', 'Authors': ['Leo Nikolayevich Tolstoy'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
5,Queen of Fire (Raven's Shadow),9780425265659,"{'ISBN-13': '9780425265659', 'Title': 'Queen Of Fire', 'Authors': ['Anthony Ryan'], 'Publisher': 'Penguin', 'Year': '2016', 'Language': 'en'}"
6,The Cobra Event,9780345409973,"{'ISBN-13': '9780345409973', 'Title': 'The Cobra Event', 'Authors': ['Richard Preston'], 'Publisher': 'Random House Digital, Inc.', 'Year': '1998', 'Language': 'en'}"
7,Golden Age of Transport Luggage Labels: 20 Vintage Luggage Label Stickers (Travel Stickers),9781883211707,{}
8,Goldmine's Country Western Record Price Guide (Goldmine Country & Western Record Price Guide),9780873419499,"{'ISBN-13': '9780873419499', 'Title': 'Goldmine Country & Western Record Price Guide', 'Authors': ['Tim Neely'], 'Publisher': 'Krause Publications Incorporated', 'Year': '2000', 'Language': 'en'}"
9,A Parable about the King,9780805426793,"{'ISBN-13': '9780805426793', 'Title': 'A Parable About The King', 'Authors': ['Beth Moore', 'Beverly Warren'], 'Publisher': 'B & H Publishing Group', 'Year': '2003', 'Language': 'en'}"
