,0,1,2
0,Principles of Protection: U. S. Handbook of NBC Weapon Fundamentals and Shelter Engineering Design Standards,9781612541143,"{'ISBN-13': '9781612541143', 'Title': 'Principles Of Protection - U. S. Handbook Of NBC Weapon Fundamentals And Shelter Engineering Design Standards', 'Authors': ['Walton W. McCarthy'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
1,The Sword of Shannara Trilogy,9780345453754,"{'ISBN-13': '9780345453754', 'Title': 'The Sword Of Shannara Trilogy', 'Authors': ['Terry Brooks'], 'Publisher': 'Sword of Shannara', 'Year': '2002', 'Language': 'en'}"
2,Lying In Wait (Ann Rule's Crime Files),9781451648294,"{'ISBN-13': '9781451648294', 'Title': ""Lying In Wait - Ann Rule's Crime Files"", 'Authors': ['Ann Rule'], 'Publisher': 'Simon and Schuster', 'Year': '2014', 'Language': 'en'}"
3,The Woman in White (Penguin Classics),9780141439617,"{'ISBN-13': '9780141439617', 'Title': 'The Woman In White', 'Authors': ['Wilkie Collins'], 'Publisher': 'Penguin Classics', 'Year': '2003', 'Language': 'en'}"
4,Asking for It: The Alarming Rise of Rape Culture--and What We Can Do about It,9780738217024,"{'ISBN-13': '9780738217024', 'Title': 'Asking For It - The Alarming Rise Of Rape Culture--And What We Can Do About It', 'Authors': ['Kate Harding'], 'Publisher': 'Da Capo Lifelong Books', 'Year': '2015', 'Language': 'en'}"
5,Libya Country Study Guide,9780739714959,"{'ISBN-13': '9780739714959', 'Title': 'Libya - A Country Study Guide - Basic Information For Research And Pleasure', 'Authors': ['Global Investment and Business Center, Inc. Staff'], 'Publisher': '', 'Year': '1999', 'Language': 'en'}"
6,Gandhi: Prisoner of Hope,9780300051254,"{'ISBN-13': '9780300051254', 'Title': 'Gandhi - Prisoner Of Hope', 'Authors': ['Judith Margaret Brown'], 'Publisher': 'Yale University Press', 'Year': '1991', 'Language': 'en'}"
7,Francesco: Una vida entre el cielo y la tierra (Spanish Edition),9786074005776,"{'ISBN-13': '9786074005776', 'Title': 'Francesco - Una vida entre el cielo y la tierra / A Life Between Heaven and Earth', 'Authors': ['Yohana Garcia'], 'Publisher': 'Oceano De Mexico', 'Year': '2011', 'Language': 'es'}"
8,Art & Architecture Florence,9783848000081,"{'ISBN-13': '9783848000081', 'Title': 'Florence - Art And Architecture', 'Authors': ['S. Bietoletti', 'Antonio Paolucci'], 'Publisher': 'Hf Ullmann', 'Year': '2012', 'Language': 'en'}"
9,Zimbabwe: Challenging the stereotypes,9781500186241,"{'ISBN-13': '9781500186241', 'Title': 'Zimbabwe - Challenging The Stereotypes', 'Authors': ['Robert Mshengu Kavanagh'], 'Publisher': 'CreateSpace', 'Year': '2014', 'Language': 'en'}"
