,0,1,2
0,Vertical Journey: Instructional Freefly Training Video,9780977627745,"{'ISBN-13': '9780977627745', 'Title': 'Vertical Journey - Instructional Freefly Training Video', 'Authors': ['Brian Germain'], 'Publisher': 'Brian Germain', 'Year': '2005', 'Language': 'en'}"
1,TSI Assessment Secrets Study Guide: TSI Assessment Review for the Texas Success Initiative Diagnostic and Placement Tests,9781630945312,"{'ISBN-13': '9781630945312', 'Title': 'Tsi Assessment Secrets - Tsi Assessment Review For The Texas Success Initiative Diagnostic And Placement Tests', 'Authors': ['Tsi Exam Secrets Test Prep'], 'Publisher': 'Mometrix Media Llc', 'Year': '2015', 'Language': 'en'}"
2,Etz Hayim: Torah and Commentary,9780827607125,"{'ISBN-13': '9780827607125', 'Title': 'עץ חיים - Torah and Commentary', 'Authors': ['David L. Lieber', 'Jules Harlow', 'Rector and Professor of Philosophy Elliot N Dorff, PhD', 'United Synagogue of Conservative Judaism', 'Rabbinical Assembly'], 'Publisher': 'Jewish Publication Society of America', 'Year': '2001', 'Language': 'en'}"
3,Criminal Costs and Legal Aid,9781908407740,"{'ISBN-13': '9781908407740', 'Title': 'Criminal Costs - Legal Aid Costs In The Criminal Courts 2016', 'Authors': [''], 'Publisher': '', 'Year': '2016', 'Language': 'en'}"
4,Carlo Scarpa,9780847829118,"{'ISBN-13': '9780847829118', 'Title': 'Carlo Scarpa - Architecture And Design', 'Authors': ['Guido Beltramini', 'Italo Zannier'], 'Publisher': 'Rizzoli Publications', 'Year': '2007', 'Language': 'en'}"
5,Karl Barth and Evangelical Theology: Convergences and Divergences,9780801031274,"{'ISBN-13': '9780801031274', 'Title': 'Karl Barth And Evangelical Theology - Convergences And Divergences', 'Authors': ['Sung Wook Chung'], 'Publisher': 'Baker Academic', 'Year': '2006', 'Language': 'en'}"
6,Edward Gorey: His Book Cover Art and Design,9780764971471,"{'ISBN-13': '9780764971471', 'Title': 'Edward Gorey - His Book Cover Art And Design', 'Authors': ['Steven Heller'], 'Publisher': 'Pomegranate', 'Year': '2015', 'Language': 'en'}"
7,Philosophy of Science for Nursing Practice: Concepts and Application,9780826105547,"{'ISBN-13': '9780826105547', 'Title': 'Philosophy Of Science For Nursing Practice - Concepts And Application', 'Authors': ['Michael D. Dahnke, PhD', 'Heyward Michael Dreher'], 'Publisher': 'Springer Publishing Company', 'Year': '2010', 'Language': 'en'}"
8,2016 Poetry of Rumi Mini Calendar,9781610463713,{}
9,"Supermodels' Beauty Secrets: Hot Tips for Style, Beauty, and Fashion from the World's Top Models (Top Tips for Style, Beauty and Fashion)",9780749923440,"{'ISBN-13': '9780749923440', 'Title': ""Supermodels' Beauty Secrets - Hot Tips For Style, Beauty And Fashion From The World's Top Models"", 'Authors': ['Victoria Nixon'], 'Publisher': 'Piatkus Books', 'Year': '2002', 'Language': 'en'}"
