,0,1,2
0,Southern Heat: New Southern Cooking Latin Style,9781627109154,"{'ISBN-13': '9781627109154', 'Title': 'Southern Heat - New Southern Cooking Latin Style', 'Authors': ['Anthony Lamas', 'Gwen Pratesi'], 'Publisher': 'Taunton Press', 'Year': '2015', 'Language': 'en'}"
1,"Bone Crossed (Mercy Thompson, Book 4)",9780441018369,"{'ISBN-13': '9780441018369', 'Title': 'Bone Crossed', 'Authors': ['Patricia Briggs'], 'Publisher': 'Penguin', 'Year': '2010', 'Language': 'en'}"
2,Modern Visual Evidence (Litigation Series),9781588520272,"{'ISBN-13': '9781588520272', 'Title': 'Modern Visual Evidence', 'Authors': ['Gregory P. Joseph'], 'Publisher': 'Law Journal Press', 'Year': '2018', 'Language': 'en'}"
3,The Urban Treasure Hunter: A Practical Handbook for Beginners,9780757000904,"{'ISBN-13': '9780757000904', 'Title': 'The Urban Treasure Hunter - A Practical Handbook For Beginners', 'Authors': ['Michael Chaplan'], 'Publisher': 'Square One Publishers, Inc.', 'Year': '2005', 'Language': 'en'}"
4,A Concise History of Hong Kong (Critical Issues in World and International History),9780742534223,"{'ISBN-13': '9780742534223', 'Title': 'A Concise History Of Hong Kong', 'Authors': ['John Mark Carroll'], 'Publisher': 'Rowman & Littlefield', 'Year': '2007', 'Language': 'en'}"
5,RSMeans Electrical Cost Data 2015,9781940238531,"{'ISBN-13': '9781940238531', 'Title': 'Rsmeans Electrical Cost Data', 'Authors': ['Adrian Charest', 'Mel Mossman'], 'Publisher': 'R.S. Means Company', 'Year': '2014', 'Language': 'en'}"
6,"Doctor's Book of Home Remedies: Simple, Doctor-Approved Self-Care Solutions for 146 Common Health Conditions",9780553585551,"{'ISBN-13': '9780553585551', 'Title': 'The Doctors Book Of Home Remedies - Simple, Doctor-Approved Self-Care Solutions For 146 Common Health Conditions', 'Authors': ['Prevention Health Books'], 'Publisher': 'Bantam', 'Year': '2003', 'Language': 'en'}"
7,Anger Releasing,9781401904036,{}
8,REPAIR For Teens: A Program for Recovery from Incest & Childhood Sexual Abuse (The Lamplighters Book 5),9781615991266,"{'ISBN-13': '9781615991266', 'Title': 'Repair For Teens - A Program For Recovery From Incest & Childhood Sexual Abuse', 'Authors': ['Margie McKinnon'], 'Publisher': 'Loving Healing Press', 'Year': '2012', 'Language': 'en'}"
9,Earth: An Introduction to Physical Geology (10th Edition),9780321663047,"{'ISBN-13': '9780321663047', 'Title': 'Earth - An Introduction To Physical Geology', 'Authors': ['Edward J. Tarbuck', 'Frederick K. Lutgens', 'Dennis Tasa'], 'Publisher': 'Prentice Hall', 'Year': '2005', 'Language': 'en'}"
