,0,1,2
0,YOU and Your Nonprofit: Practical Advice and Tips from the CharityChannel Professional Community (In the Trenches),9780984158041,"{'ISBN-13': '9780984158041', 'Title': 'You And Your Nonprofit - Practical Advice And Tips From The Charitychannel Professional Community', 'Authors': ['Norman Olshansky'], 'Publisher': 'Charitychannel LLC', 'Year': '2011', 'Language': 'en'}"
1,Virginia Aviation (Images of Aviation),9781467122450,"{'ISBN-13': '9781467122450', 'Title': 'Virginia Aviation', 'Authors': ['Roger Connor'], 'Publisher': 'Arcadia Publishing', 'Year': '2014', 'Language': 'en'}"
2,"Mastering the Trade, Second Edition: Proven Techniques for Profiting from Intraday and Swing Trading Setups",9780071775144,"{'ISBN-13': '9780071775144', 'Title': 'Mastering The Trade, Second Edition: Proven Techniques For Profiting From Intraday And Swing Trading Setups', 'Authors': ['John F. Carter'], 'Publisher': 'McGraw Hill Professional', 'Year': '2012', 'Language': 'en'}"
3,Street Foods of Bali,9789812615251,"{'ISBN-13': '9789812615251', 'Title': 'Street Foods Of Bali', 'Authors': ['Heinz von Holzen'], 'Publisher': 'Cavendish Square Publishing', 'Year': '2010', 'Language': 'en'}"
4,Rise of ISIS: A Threat We Can't Ignore,9781501125478,"{'ISBN-13': '9781501125478', 'Title': ""Rise Of ISIS - A Threat We Can't Ignore"", 'Authors': ['Jay Sekulow'], 'Publisher': 'Simon and Schuster', 'Year': '2015', 'Language': 'en'}"
5,Visualize Your Vocabulary: Turn Any SAT Word into a Picture and Remember It Forever (Volume 1),9781530346141,"{'ISBN-13': '9781530346141', 'Title': 'Visualize Your Vocabulary - Turn Any SAT/ACT Word Into A Picture And Remember It Forever', 'Authors': ['Shayne Gardner'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2016', 'Language': 'en'}"
6,Me . . . Jane,9780316045469,"{'ISBN-13': '9780316045469', 'Title': 'Me . . . Jane', 'Authors': ['Patrick McDonnell'], 'Publisher': 'Little Brown & Company', 'Year': '2011', 'Language': 'en'}"
7,Salt Sugar Fat: How the Food Giants Hooked Us,9780812982190,"{'ISBN-13': '9780812982190', 'Title': 'Salt Sugar Fat - How The Food Giants Hooked Us', 'Authors': ['Michael Moss'], 'Publisher': 'Random House Trade Paperbacks', 'Year': '2014', 'Language': 'en'}"
8,Are Women Paid Fairly? (At Issue),9780737761542,"{'ISBN-13': '9780737761542', 'Title': 'Are Women Paid Fairly?', 'Authors': ['Jennifer Dorman'], 'Publisher': 'Greenhaven Press, Incorporated', 'Year': '2012', 'Language': 'en'}"
9,Yemen and the Politics of Permanent Crisis (Adelphi series),9780415695749,"{'ISBN-13': '9780415695749', 'Title': 'Yemen And The Politics Of Permanent Crisis', 'Authors': ['Sarah Phillips'], 'Publisher': 'Routledge', 'Year': '2011', 'Language': 'en'}"
