,0,1,2
0,A Spear of Summer Grass,9781611738506,"{'ISBN-13': '9781611738506', 'Title': 'A Spear Of Summer Grass', 'Authors': ['Deanna Raybourn'], 'Publisher': 'Center Point Pub', 'Year': '2013', 'Language': 'en'}"
1,The Magic School Bus Explores the Senses,9780590446983,"{'ISBN-13': '9780590446983', 'Title': 'The Magic School Bus Explores The Senses', 'Authors': ['Joanna Cole'], 'Publisher': 'Scholastic Inc.', 'Year': '1999', 'Language': 'en'}"
2,"Clinical Echocardiography of the Dog and Cat, 1e",9780323316507,"{'ISBN-13': '9780323316507', 'Title': 'Clinical Echocardiography Of The Dog And Cat', 'Authors': ['Eric de Madron', 'Valerie Chetboul', 'Claudio Bussadori'], 'Publisher': 'Elsevier Masson', 'Year': '2015', 'Language': 'en'}"
3,To Live and Dine in L.A.: Menus and the Making of the Modern City,9781626400283,"{'ISBN-13': '9781626400283', 'Title': 'To Live And Dine In L.A - Menus And The Making Of The Modern City', 'Authors': ['Josh Kun', 'Los Angeles Public Library'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
4,Yang Liu: East meets West,9783836554022,"{'ISBN-13': '9783836554022', 'Title': '东西相遇', 'Authors': ['刘扬'], 'Publisher': 'Taschen America Llc', 'Year': '2015', 'Language': 'en'}"
5,NLP Techniques and Secrets Revealed: Beginners Guide to Neuro Linguistic Programming,9781956169003,"{'ISBN-13': '9781956169003', 'Title': 'Nlp - Unlock Your Dreams - A Beginners Guide To Neuro Linguistic Programming', 'Authors': ['Wil Dieck'], 'Publisher': 'Tmt Publishing', 'Year': '2021', 'Language': 'en'}"
6,School Buses (Wonder Books: Level 1 Transportation),9781567668070,"{'ISBN-13': '9781567668070', 'Title': 'School Buses', 'Authors': ['Cynthia Fitterer Klingel', 'Robert B. Noyed'], 'Publisher': 'Childs World Incorporated', 'Year': '2000', 'Language': 'en'}"
7,"Race and the Lifecourse: Readings from the Intersection of Race, Ethnicity, and Age",9781137379160,"{'ISBN-13': '9781137379160', 'Title': 'Race And The Lifecourse - Readings From The Intersection Of Race, Ethnicity, And Age', 'Authors': ['Diditi Mitra', 'Joyce Weil'], 'Publisher': 'Palgrave Macmillan', 'Year': '2014', 'Language': 'en'}"
8,State Quarter 1999-2009 Collector's Folder: District of Columbia and Territories (Warman's Collector Coin Folders),9781440212949,"{'ISBN-13': '9781440212949', 'Title': ""State Quarters 1999-2009 Deluxe Collector's Folder - District Of Columbia And Territories, Philadelphia And Denver Mints"", 'Authors': [""Warman's""], 'Publisher': 'Penguin', 'Year': '2009', 'Language': 'en'}"
9,Lost on the Appalachian Trail,9781514747568,"{'ISBN-13': '9781514747568', 'Title': 'Lost On The Appalachian Trail', 'Authors': ['Kyle Rohrig'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2015', 'Language': 'en'}"
