,0,1,2
0,Roses For Dummies,9780764552021,"{'ISBN-13': '9780764552021', 'Title': 'Roses For Dummies', 'Authors': ['Lance Walheim', 'The Editors of the National Gardening Association'], 'Publisher': 'For Dummies', 'Year': '2000', 'Language': 'en'}"
1,The Joyous Cosmology: Adventures in the Chemistry of Consciousness,9781608682041,"{'ISBN-13': '9781608682041', 'Title': 'The Joyous Cosmology - Adventures In The Chemistry Of Consciousness', 'Authors': ['Alan W. Watts', 'Daniel Pinchbeck'], 'Publisher': 'New World Library', 'Year': '2013', 'Language': 'en'}"
2,"Teen Health, Mental and Emotional Health 2014",9781315801346,{}
3,BioNanoFluidic MEMS (MEMS Reference Shelf),9780387462813,"{'ISBN-13': '9780387462813', 'Title': 'BioNanoFluidic MEMS', 'Authors': ['Peter J. Hesketh'], 'Publisher': 'Springer', 'Year': '2007', 'Language': 'en'}"
4,LC/MS: A Practical User's Guide,9780471655312,"{'ISBN-13': '9780471655312', 'Title': ""LC/MS - A Practical User's Guide"", 'Authors': ['Marvin McMaster'], 'Publisher': 'Wiley-Interscience', 'Year': '2005', 'Language': 'en'}"
5,Commercial Law 2012: LPC Guide (Blackstone Legal Practice Course Guide),9780199641871,"{'ISBN-13': '9780199641871', 'Title': 'Commercial Law 2012 - LPC Guide', 'Authors': ['Robert Bradgate', 'Fidelma White'], 'Publisher': 'Legal Practice Course Guide', 'Year': '2012', 'Language': 'en'}"
6,"The Nordstrom Way to Customer Service Excellence: The Handbook For Becoming the ""Nordstrom"" of Your Industry",9780471702863,"{'ISBN-13': '9780471702863', 'Title': 'The Nordstrom Way To Customer Service Excellence - A Handbook For Implementing Great Service In Your Organization', 'Authors': ['Robert Spector', 'Patrick D. McCarthy'], 'Publisher': 'Wiley', 'Year': '2005', 'Language': 'en'}"
7,Sock Loom Basics (Leisure Arts #5651),9781609004163,"{'ISBN-13': '9781609004163', 'Title': 'Sock Loom Basics', 'Authors': ['Leisure Arts'], 'Publisher': 'Leisure Arts', 'Year': '2011', 'Language': 'en'}"
8,Angola: Land of Shattered Dreams,did not work,did not work
9,Football in the Big East Conference (Inside College Football),9781404219236,"{'ISBN-13': '9781404219236', 'Title': 'Football In The Big East Conference', 'Authors': ['Adam Hofstetter'], 'Publisher': 'The Rosen Publishing Group, Inc', 'Year': '2007', 'Language': 'en'}"
