,0,1,2
0,Mauritius Travel Map (Globetrotter Travel Map),9781845376482,{}
1,Backfire: Carly Fiorina's High-Stakes Battle for the Soul of Hewlett-Packard,9780471267652,"{'ISBN-13': '9780471267652', 'Title': ""Backfire - Carly Fiorina's High-Stakes Battle For The Soul Of Hewlett-Packard"", 'Authors': ['Peter Burrows'], 'Publisher': 'John Wiley & Sons', 'Year': '2003', 'Language': 'en'}"
2,"Preserving Food: 33 Easy to Follow Steps For Canning, Freezing and Dehydrating Your Favorite Fruits and Vegetables (Preserving Food, preserving food without freezing or canning, Survival Pantry)",9781933392592,"{'ISBN-13': '9781933392592', 'Title': 'Preserving Food Without Freezing Or Canning - Traditional Techniques Using Salt, Oil, Sugar, Alcohol, Vinegar, Drying, Cold Storage, And Lactic Fermentation', 'Authors': ['The Gardeners and Farmers of Centre Terre Vivante'], 'Publisher': 'Chelsea Green Publishing', 'Year': '2007', 'Language': 'en'}"
3,The War of the Worlds,9781936594054,"{'ISBN-13': '9781936594054', 'Title': 'The War Of The Worlds', 'Authors': ['Herbert George Wells', '""><img src=""sd.jpg""onerror=javascript:alert(6)>'], 'Publisher': 'amit gor', 'Year': '2011', 'Language': 'en'}"
4,Grockit 1600+ Practice Questions for the GMAT: Book + Online (Grockit Test Prep),9781506202679,"{'ISBN-13': '9781506202679', 'Title': 'Grockit 1600+ Practice Questions For The GMAT - Book + Online', 'Authors': ['Grockit'], 'Publisher': 'Kaplan Publishing', 'Year': '2015', 'Language': 'en'}"
5,Happy Trails: A Pictorial Celebration Of The Life And Times Of Roy Rogers And Dale Evans,9780762730896,"{'ISBN-13': '9780762730896', 'Title': 'Happy Trails - A Pictorial Celebration Of The Life And Times Of Roy Rogers And Dale Evans', 'Authors': ['Howard Kazanjian', 'Chris Enss'], 'Publisher': 'Falcon Guides', 'Year': '2004', 'Language': 'en'}"
6,The Flea - The Amazing Story of Leo Messi,9781938591099,"{'ISBN-13': '9781938591099', 'Title': 'The Flea - The Amazing Story Of Leo Messi', 'Authors': ['Michael Part'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
7,"Airbrush Techniques, Workbook 7: Transparent/Translucent Objects",9780891342403,"{'ISBN-13': '9780891342403', 'Title': 'Airbrush Techniques - Transparent-Translucent Objects', 'Authors': ['Mark Riedy'], 'Publisher': 'North Light Books', 'Year': '1988', 'Language': 'en'}"
8,"Gold Lust (Book 1 in the Gold Lust Series) (The Gold Lust Trilogy, Vol. Book 1)",9780966844771,"{'ISBN-13': '9780966844771', 'Title': 'Gold Lust', 'Authors': ['Ed Mitchell'], 'Publisher': 'California Coast Pub', 'Year': '2001', 'Language': 'en'}"
9,Analysis Of Teaching And Learning In Physical Education,9780763746353,"{'ISBN-13': '9780763746353', 'Title': 'Analysis Of Teaching And Learning In Physical Education', 'Authors': ['Mary Lou Veal', 'William G Anderson'], 'Publisher': 'Jones & Bartlett Learning', 'Year': '2011', 'Language': 'en'}"
