,0,1,2
0,The Life and Loves of a She Devil,9780345323750,"{'ISBN-13': '9780345323750', 'Title': ""Fay Weldon's The Life And Loves Of A She-Devil"", 'Authors': ['Fay Weldon'], 'Publisher': '', 'Year': '1985', 'Language': 'en'}"
1,"Daniel: Lives of Integrity, Words of Prophecy",9781415825884,"{'ISBN-13': '9781415825884', 'Title': 'Daniel - Member Book - Lives Of Integrity, Words Of Prophecy', 'Authors': ['Beth Moore'], 'Publisher': 'Lifeway Christian Resources', 'Year': '2006', 'Language': 'en'}"
2,The Alternative Advisor Hc,9780783549071,"{'ISBN-13': '9780783549071', 'Title': 'The Alternative Advisor - The Complete Guide To Natural Therapies & Alternative Treatments', 'Authors': ['Time-Life Books'], 'Publisher': 'Time Life Education', 'Year': '1997', 'Language': 'en'}"
3,Dealership Deceit: How to buy your next car for way less than you can imagine,9780994771506,"{'ISBN-13': '9780994771506', 'Title': 'Dealership Deceit - How To Buy Your Next Car For Way Less Than You Can Imagine', 'Authors': ['Dan Christian'], 'Publisher': '90000', 'Year': '2015', 'Language': 'en'}"
4,"Computer Forensics: Cybercriminals, Laws, And Evidence",9781449692223,"{'ISBN-13': '9781449692223', 'Title': 'Computer Forensics - Cybercriminals, Laws, And Evidence', 'Authors': ['Marie-Helen Maras'], 'Publisher': 'Jones & Bartlett Learning', 'Year': '2014', 'Language': 'en'}"
5,Reaching Deep: Sailing in the Pacific and in the Sea of Cortez,9780983224273,"{'ISBN-13': '9780983224273', 'Title': 'Reaching Deep - An Email History Of Adventures Sailing In The Pacific And In The Sea Of Cortez', 'Authors': ['Cynthia and David Greene'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
6,Botany (Quickstudy: Academic),9781572225626,"{'ISBN-13': '9781572225626', 'Title': 'Botany - Study Of The Plant Lkingdom...Our Essential Partners In Life', 'Authors': ['Randy Brooks', 'BarCharts Inc., Staff'], 'Publisher': 'Quickstudy', 'Year': '2001', 'Language': 'en'}"
7,The Printmaker's Art,9781906270759,"{'ISBN-13': '9781906270759', 'Title': ""The Printmaker's Art"", 'Authors': ['Hannah Brocklehurst', 'Kerry Watson'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
8,Toeplitz Matrices and Singular Integral Equations: The Bernd Silbermann Anniversary Volume (Operator Theory: Advances and Applications),9783034894715,"{'ISBN-13': '9783034894715', 'Title': 'Toeplitz Matrices And Singular Integral Equations - The Bernd Silbermann Anniversary Volume', 'Authors': ['Albrecht Böttcher', 'Israel Gohberg', 'P. Junghanns'], 'Publisher': 'Birkhäuser', 'Year': '2012', 'Language': 'en'}"
9,Medical Genetics,9780323597371,"{'ISBN-13': '9780323597371', 'Title': 'Medical Genetics', 'Authors': ['Lynn B. Jorde', 'John C. Carey', 'Michael J. Bamshad'], 'Publisher': '', 'Year': '2020', 'Language': 'en'}"
