,0,1,2
0,Weddings from the Heart: Contemporary and Traditional Ceremonies for an Unforgettable Wedding,9781573248617,"{'ISBN-13': '9781573248617', 'Title': 'Weddings From The Heart - Contemporary And Traditional Ceremonies For An Unforgettable Wedding', 'Authors': ['Daphne Rose Kingma'], 'Publisher': 'Conari Press', 'Year': '2002', 'Language': 'en'}"
1,The Mystery Method: How to Get Beautiful Women Into Bed,9780312360115,"{'ISBN-13': '9780312360115', 'Title': 'The Mystery Method - How To Get Beautiful Women Into Bed', 'Authors': ['Mystery', 'Chris Odom'], 'Publisher': ""St. Martin's Press"", 'Year': '2007', 'Language': 'en'}"
2,"Taxidermy Art: A Rogue's Guide to the Work, the Culture, and How to Do It Yourself",9781579655587,"{'ISBN-13': '9781579655587', 'Title': ""Taxidermy Art - A Rogue's Guide To The Work, The Culture, And How To Do It Yourself"", 'Authors': ['Robert Marbury'], 'Publisher': 'Artisan Books', 'Year': '2014', 'Language': 'en'}"
3,Most Dangerous Man in America,9781455563586,"{'ISBN-13': '9781455563586', 'Title': 'The Most Dangerous Man In America - Timothy Leary, Richard Nixon And The Hunt For The Fugitive King Of LSD', 'Authors': ['Bill Minutaglio', 'Steven L. Davis'], 'Publisher': 'Twelve', 'Year': '2018', 'Language': 'en'}"
4,Galileo's Glassworks: The Telescope and the Mirror,9780674026674,"{'ISBN-13': '9780674026674', 'Title': 'Galileo’s Glassworks - The Telescope and the Mirror', 'Authors': ['Eileen Adair Reeves', 'Reeves'], 'Publisher': 'Harvard University Press', 'Year': '2008', 'Language': 'en'}"
5,Presidents (Eyewitness Books),9781465457707,"{'ISBN-13': '9781465457707', 'Title': 'DK Eyewitness Books: Presidents', 'Authors': ['James Barber'], 'Publisher': 'DK Children', 'Year': '2017', 'Language': 'en'}"
6,Liechtenstein Museum: The Princely Collections (Liechtenstein Museum Vienna),9783791331409,"{'ISBN-13': '9783791331409', 'Title': 'Liechtenstein Museum - The Princely Collections', 'Authors': ['Isabel Kuhl', 'Liechtenstein Museum (Vienna, Austria)'], 'Publisher': 'Prestel Pub', 'Year': '2004', 'Language': 'en'}"
7,"Codex Rosae Crucis, D.O.M.A. A Rare & Curious Manuscript of Rosicrucian Interest.",9780893144043,"{'ISBN-13': '9780893144043', 'Title': 'Codex Rosae Crucis-Doma', 'Authors': ['Manly P. Hall'], 'Publisher': 'Philosophical Research Society', 'Year': '1971', 'Language': 'en'}"
8,Writing Magic: Creating Stories that Fly,9780062367174,"{'ISBN-13': '9780062367174', 'Title': 'Writing Magic - Creating Stories That Fly', 'Authors': ['Gail Carson Levine'], 'Publisher': 'HarperCollins', 'Year': '2014', 'Language': 'en'}"
9,NMR: The Toolkit: How Pulse Sequences Work (Oxford Chemistry Primers),9780198703426,"{'ISBN-13': '9780198703426', 'Title': 'NMR - The Toolkit - How Pulse Sequences Work', 'Authors': ['Peter Hore', 'Jonathan Jones', 'Stephen Wimperis'], 'Publisher': 'Oxford University Press, USA', 'Year': '2015', 'Language': 'en'}"
