,0,1,2
0,Utah (Moon Handbooks),9781566915991,"{'ISBN-13': '9781566915991', 'Title': 'Moon Handbooks Utah', 'Authors': ['W. C. McRae', 'Judy Jewell'], 'Publisher': 'Avalon Travel Pub', 'Year': '2004', 'Language': 'en'}"
1,"Dehydrating Foods, Fruits, Vegetables, Fish and Meats: The New Easy, Economical and Superior Method of Preserving All Kinds of Food Materials, With a ... Recipes for Everyday Use (Classic Reprint)",9780343960308,"{'ISBN-13': '9780343960308', 'Title': 'Dehydrating Foods, Fruits, Vegetables, Fish And Meats - The New Easy, Economical And Superior Method Of Preserving All Kinds Of Food Materials, With A Complete Line Of Good Recipes For Everyday Use', 'Authors': ['A Louise Andrea'], 'Publisher': 'Franklin Classics Trade Press', 'Year': '2018', 'Language': 'en'}"
2,Oahu Hawaii Adventure Guide Franko Maps Waterproof Map,9781601901446,{}
3,A Briefer History of Time,9780553385465,"{'ISBN-13': '9780553385465', 'Title': 'A Briefer History Of Time', 'Authors': ['Stephen Hawking', 'Leonard Mlodinow'], 'Publisher': 'Bantam', 'Year': '2008', 'Language': 'en'}"
4,Jennie Gerhardt,9781530962792,"{'ISBN-13': '9781530962792', 'Title': 'Jennie Gerhardt', 'Authors': ['Theodore Dreiser'], 'Publisher': '', 'Year': '2016', 'Language': 'en'}"
5,Evaluation Essentials: From A to Z,9781462532407,"{'ISBN-13': '9781462532407', 'Title': 'Evaluation Essentials, Second Edition - From A To Z', 'Authors': ['Marvin C. Alkin', 'Anne T. Vo'], 'Publisher': 'Guilford Publications', 'Year': '2017', 'Language': 'en'}"
6,Mineralogy (3rd Edition),9780190649784,"{'ISBN-13': '9780190649784', 'Title': 'Introduction To Mineralogy 3Rd Edition', 'Authors': ['Nesse'], 'Publisher': 'Oxford University Press, USA', 'Year': '2016', 'Language': 'en'}"
7,Developing Essbase Applications: Hybrid Techniques and Practices,9781498723282,"{'ISBN-13': '9781498723282', 'Title': 'Developing Essbase Applications - Hybrid Techniques And Practices', 'Authors': ['Cameron Lackpour'], 'Publisher': 'Auerbach Publications', 'Year': '2015', 'Language': 'en'}"
8,Syria: The Fall of the House of Assad; New Updated Edition,9780300197228,"{'ISBN-13': '9780300197228', 'Title': 'Syria - The Fall Of The House Of Assad', 'Authors': ['David W. Lesch'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
9,Poly-Canvas Bible / Book Cover w/Fish Applique (Large / Teal),did not work,did not work
