,0,1,2
0,"Legal Environment of Business, The (6th Edition)",9781269904452,{}
1,Rx: A Tale of Electronegativity,9781482520217,"{'ISBN-13': '9781482520217', 'Title': 'Rx - A Tale Of Electronegativity', 'Authors': ['Robert Brockway'], 'Publisher': 'Createspace Independent Pub', 'Year': '2013', 'Language': 'en'}"
2,Aztec Thought and Culture: A Study of the Ancient Nahuatl Mind (The Civilization of the American Indian Series),9780806122953,"{'ISBN-13': '9780806122953', 'Title': 'Aztec Thought And Culture - A Study Of The Ancient Nahuatl Mind', 'Authors': ['Miguel León Portilla'], 'Publisher': 'University of Oklahoma Press', 'Year': '1963', 'Language': 'en'}"
3,Pilates for Hip and Knee Syndromes and Arthroplasties With Web Resource,9780736092241,"{'ISBN-13': '9780736092241', 'Title': 'Pilates For Hip And Knee Syndromes And Arthroplasties', 'Authors': ['Beth A. Kaplanek', 'Brett Levine', 'William L. Jaffe'], 'Publisher': 'Human Kinetics Publishers', 'Year': '2011', 'Language': 'en'}"
4,Personal Benchmark: Integrating Behavioral Finance and Investment Management,9781118963326,"{'ISBN-13': '9781118963326', 'Title': 'Personal Benchmark - Integrating Behavioral Finance And Investment Management', 'Authors': ['Charles Widger', 'Daniel Crosby'], 'Publisher': 'John Wiley & Sons', 'Year': '2014', 'Language': 'en'}"
5,History of Australia,9780313011245,{}
6,How to Become a Porn Director: Making Amateur Adult Films,9780976386230,"{'ISBN-13': '9780976386230', 'Title': 'How To Become A Porn Director - Making Amateur Adult Films', 'Authors': ['Nick Ryder'], 'Publisher': 'Thompson Publishing Group', 'Year': '2002', 'Language': 'en'}"
7,"Shocking Paris: Soutine, Chagall and the Outsiders of Montparnasse",9781137278807,"{'ISBN-13': '9781137278807', 'Title': 'Shocking Paris - Soutine, Chagall And The Outsiders Of Montparnasse', 'Authors': ['Stanley Meisler'], 'Publisher': 'Macmillan', 'Year': '2015', 'Language': 'en'}"
8,Iran (Modern World Nations),9781604139396,"{'ISBN-13': '9781604139396', 'Title': 'Iran', 'Authors': ['Masoud Kheirabadi', 'Charles F. Gritzner'], 'Publisher': 'Chelsea House Pub', 'Year': '2011', 'Language': 'en'}"
9,"A Captain's Duty: Somali Pirates, Navy SEALs, and Dangerous Days at Sea",9781401323806,"{'ISBN-13': '9781401323806', 'Title': ""A Captain's Duty - Somali Pirates, Navy SEALs, And Dangerous Days At Sea"", 'Authors': ['Richard Phillips', 'Stephan Talty'], 'Publisher': 'Hachette Books', 'Year': '2010', 'Language': 'en'}"
