,0,1,2
0,A survey of matrix theory and matrix inequalities.,9781461410997,"{'ISBN-13': '9781461410997', 'Title': 'Matrix Theory - Basic Results And Techniques', 'Authors': ['Fuzhen Zhang'], 'Publisher': 'Springer Science & Business Media', 'Year': '2011', 'Language': 'en'}"
1,"Hiking Zion and Bryce Canyon National Parks, 2nd (Regional Hiking Series)",9780762736287,"{'ISBN-13': '9780762736287', 'Title': 'Hiking Zion And Bryce Canyon National Parks', 'Authors': ['Erik Molvar', 'Tamara Martin'], 'Publisher': 'Falcon Guides', 'Year': '2005', 'Language': 'en'}"
2,The Glories of Mary,9780764806643,"{'ISBN-13': '9780764806643', 'Title': 'The Glories Of Mary', 'Authors': [""Saint Alfonso Maria de' Liguori""], 'Publisher': 'Liguori Publications', 'Year': '2000', 'Language': 'en'}"
3,Future's Orphans,9781516952830,"{'ISBN-13': '9781516952830', 'Title': ""Future's Orphans"", 'Authors': ['A. Alliss'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
4,"The Same but Different: How Twins Can Live, Love, and Learn to Be Individuals",9780989346436,"{'ISBN-13': '9780989346436', 'Title': 'The Same But Different - How Twins Can Live, Love, And Learn To Be Individuals', 'Authors': ['Joan A. Friedman'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
5,"Hapkido: Traditions, Philosophy, Technique",9780834804449,"{'ISBN-13': '9780834804449', 'Title': 'Hapkido: Traditions, Philosophy, Technique - Traditions, Philosophy, Technique', 'Authors': ['Marc Tedeschi'], 'Publisher': 'Weatherhill', 'Year': '2000', 'Language': 'en'}"
6,Total Penguins: The Definitive Encyclopedia of the Pittsburgh Penguins,9781600783975,"{'ISBN-13': '9781600783975', 'Title': 'Total Penguins - The Definitive Encyclopedia Of The Pittsburgh Penguins', 'Authors': ['Rick Buker', 'Dave Molinari'], 'Publisher': 'Triumph Books (IL)', 'Year': '2010', 'Language': 'en'}"
7,Prentice-Hall Biology,9780131662551,"{'ISBN-13': '9780131662551', 'Title': 'Biology', 'Authors': ['Kenneth R. Miller', 'Joseph S. Levine'], 'Publisher': 'Pearson Prentice Hall', 'Year': '2004', 'Language': 'en'}"
8,Mulla Husayn: Disciple at Dawn,9780933770379,"{'ISBN-13': '9780933770379', 'Title': 'Mullá Ḥusayn - Disciple at Dawn', 'Authors': ['Ruhuʼllah Mehrabkhani'], 'Publisher': 'Kalimat Press', 'Year': '1987', 'Language': 'en'}"
9,"ESV Premium Gift Bible (TruTone, Chestnut, Filigree Design)",9781433565557,"{'ISBN-13': '9781433565557', 'Title': 'ESV Value Thinline Bible (Trutone, Chestnut, Filigree Design)', 'Authors': [''], 'Publisher': '', 'Year': '2019', 'Language': 'en'}"
