,0,1,2
0,The Electric Kool-Aid Acid Test,9780312427597,"{'ISBN-13': '9780312427597', 'Title': 'The Electric Kool-Aid Acid Test', 'Authors': ['Tom Wolfe'], 'Publisher': 'Macmillan', 'Year': '2008', 'Language': 'en'}"
1,Pokemon Gold and Silver Official Pocket Guide (Bradygames Strategy Guides),9780744000429,"{'ISBN-13': '9780744000429', 'Title': ""Pokémon Gold Version & Silver Version - Official Trainer's Guide"", 'Authors': ['Phillip Marcus'], 'Publisher': '', 'Year': '2001', 'Language': 'en'}"
2,Autumn in the Country Cookbook (Seasonal Cookbook Collection),9781933494227,"{'ISBN-13': '9781933494227', 'Title': 'Autumn In The Country', 'Authors': ['Gooseberry Patch'], 'Publisher': '', 'Year': '2007', 'Language': 'en'}"
3,Netherlands Marco Polo Map (Marco Polo Maps),9783829767149,"{'ISBN-13': '9783829767149', 'Title': 'Marco Polo Map Netherlands', 'Authors': ['Marco Polo Travel Publishing'], 'Publisher': 'Marco Polo', 'Year': '2012', 'Language': 'en'}"
4,31 Paleo Brown Bag Lunches to Go: Easy Recipes for Working People (Volume 2),9781496024879,"{'ISBN-13': '9781496024879', 'Title': '31 Paleo Brown Bag Lunches To Go - Easy Recipes For Working People', 'Authors': ['Mary Scott'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2014', 'Language': 'en'}"
5,Weird N.J.: Your Travel Guide to New Jersey's Local Legends and Best Kept Secrets,9781402766855,"{'ISBN-13': '9781402766855', 'Title': ""Weird N.J. - Your Travel Guide To New Jersey's Local Legends And Best Kept Secrets"", 'Authors': ['Mark Moran', 'Mark Sceurman'], 'Publisher': 'Sterling Publishing Company, Inc.', 'Year': '2009', 'Language': 'en'}"
6,"Raw Food Made Easy for 1 or 2 People, Revised Edition",9781570672736,"{'ISBN-13': '9781570672736', 'Title': 'Raw Food Made Easy For 1 Or 2 People', 'Authors': ['Jennifer Cornbleet'], 'Publisher': 'Book Publishing Company (TN)', 'Year': '2012', 'Language': 'en'}"
7,Antigua and Barbuda: A Little Bit of Paradise,9781870518574,"{'ISBN-13': '9781870518574', 'Title': 'Antigua And Barbuda - A Little Bit Of Paradise', 'Authors': ['Arif Ali'], 'Publisher': 'Hansib Publishing (Caribbean), Limited', 'Year': '1999', 'Language': 'en'}"
8,Baby Laughs: The Naked Truth About the First Year of Mommyhood,9780452287198,"{'ISBN-13': '9780452287198', 'Title': 'Baby Laughs - The Naked Truth About The First Year Of Mommyhood', 'Authors': ['Jenny McCarthy'], 'Publisher': 'Penguin', 'Year': '2006', 'Language': 'en'}"
9,This Land Was Theirs: A Study of Native North Americans,9780195367409,"{'ISBN-13': '9780195367409', 'Title': 'This Land Was Theirs - A Study Of Native North Americans', 'Authors': ['Wendell H. Oswalt'], 'Publisher': 'Oxford University Press, USA', 'Year': '2009', 'Language': 'en'}"
