,0,1,2
0,Mastering the Rubber Guard: Jiu Jitsu for Mixed Martial Arts Competition,9780977731596,"{'ISBN-13': '9780977731596', 'Title': 'Mastering The Rubber Guard - Jiu Jitsu For Mixed Martial Arts Competition', 'Authors': ['Eddie Bravo', 'Glen Cordoza', 'Erich Krauss', 'Joe Rogan'], 'Publisher': 'Victory Belt Publishing', 'Year': '2006', 'Language': 'en'}"
1,Your Child's Hearing Loss: What Parents Need to Know,9780399530777,"{'ISBN-13': '9780399530777', 'Title': ""Your Child's Hearing Loss - What Parents Need To Know"", 'Authors': ['Debby Waldman', 'Jackson Roush'], 'Publisher': 'Penguin', 'Year': '2005', 'Language': 'en'}"
2,Essentials of New Testament Greek,9780805410013,"{'ISBN-13': '9780805410013', 'Title': 'Essentials Of New Testament Greek', 'Authors': ['Ray Summers', 'Thomas Sawyer'], 'Publisher': 'B & H Academic', 'Year': '1995', 'Language': 'en'}"
3,The HUNT Austin (The HUNT Guides),9789810779719,"{'ISBN-13': '9789810779719', 'Title': 'The Hunt Austin', 'Authors': ['Tolly Moseley'], 'Publisher': 'Gatehouse Pub', 'Year': '2014', 'Language': 'en'}"
4,"Selected Writings of James Fitzjames Stephen: On Society, Religion, and Government",9780199585717,"{'ISBN-13': '9780199585717', 'Title': 'On Society, Religion, And Government', 'Authors': ['James Fitzjames Stephen'], 'Publisher': 'Oxford University Press', 'Year': '2015', 'Language': 'en'}"
5,Surf Is Where You Find It,9781938340260,"{'ISBN-13': '9781938340260', 'Title': 'Surf Is Where You Find It', 'Authors': ['Gerry Lopez'], 'Publisher': 'Patagonia Incorporated', 'Year': '2014', 'Language': 'en'}"
6,Pete Rose: An American Dilemma,9781618930965,"{'ISBN-13': '9781618930965', 'Title': 'Pete Rose - An American Dilemma', 'Authors': ['Kostya Kennedy'], 'Publisher': 'Sports Illustrated', 'Year': '2014', 'Language': 'en'}"
7,In Search of an Inca: Identity and Utopia in the Andes (New Approaches to the Americas),9780521598613,"{'ISBN-13': '9780521598613', 'Title': 'In Search Of An Inca - Identity And Utopia In The Andes', 'Authors': ['Alberto Flores Galindo'], 'Publisher': 'Cambridge University Press', 'Year': '2010', 'Language': 'en'}"
8,The Writer's Complete Crime Reference Book,9780898795646,"{'ISBN-13': '9780898795646', 'Title': ""The Writer's Complete Crime Reference Book"", 'Authors': ['Martin Roth'], 'Publisher': 'Writers Digest Books', 'Year': '1993', 'Language': 'en'}"
9,Q & As for the PMBOK Guide,9781628254617,"{'ISBN-13': '9781628254617', 'Title': 'Q & As For The PMBOK Guide', 'Authors': ['Project Management Institute'], 'Publisher': '', 'Year': '2017', 'Language': 'en'}"
