,0,1,2
0,"Pilgrim's Progress: Updated, Modern English. Includes Original Illustrations.",9781622452392,"{'ISBN-13': '9781622452392', 'Title': ""Pilgrim's Progress"", 'Authors': ['John Bunyan'], 'Publisher': 'Aneko Press', 'Year': '2015', 'Language': 'en'}"
1,The Tale of Benjamin Bunny (Peter Rabbit),9780723247739,"{'ISBN-13': '9780723247739', 'Title': 'The Tale Of Benjamin Bunny', 'Authors': ['Beatrix Potter'], 'Publisher': 'Warne', 'Year': '2010', 'Language': 'en'}"
2,Athletic Shorts: Six Short Stories,9780060507831,"{'ISBN-13': '9780060507831', 'Title': 'Athletic Shorts - Six Short Stories', 'Authors': ['Chris Crutcher'], 'Publisher': 'Greenwillow Books', 'Year': '2002', 'Language': 'en'}"
3,"The Mystery in the Snow (The Boxcar Children, No. 32)",9780807553930,"{'ISBN-13': '9780807553930', 'Title': 'The Mystery In The Snow', 'Authors': ['Gertrude Chandler Warner'], 'Publisher': 'Albert Whitman', 'Year': '1992', 'Language': 'en'}"
4,A Black Hole Is Not a Hole,9780804121798,{}
5,Big Pumpkin,9780689801297,"{'ISBN-13': '9780689801297', 'Title': 'Big Pumpkin', 'Authors': ['Erica Silverman'], 'Publisher': 'Aladdin', 'Year': '1995', 'Language': 'en'}"
6,Trampolining (Know Your Sport),9781597712194,"{'ISBN-13': '9781597712194', 'Title': 'Trampolining', 'Authors': ['Paul Mason'], 'Publisher': 'Sea to Sea Publications', 'Year': '2010', 'Language': 'en'}"
7,"Brothers LaFon, Part One: Crucial Lessons (Volume 1)",9781508532552,"{'ISBN-13': '9781508532552', 'Title': 'Brothers Lafon, Part One - Crucial Lessons', 'Authors': ['Joseph Lance Tonlet'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
8,Personal Hygiene and Sexual Health (Healthy Lifestyles),9781607530879,"{'ISBN-13': '9781607530879', 'Title': 'Personal Hygiene And Sexual Health', 'Authors': ['Camilla De la Bédoyère'], 'Publisher': '', 'Year': '2010', 'Language': 'en'}"
9,Young Person's Guide to Philosophy,9780789430748,"{'ISBN-13': '9780789430748', 'Title': 'Peek-A-Boo! - 101 Ways To Make Baby Smile', 'Authors': ['Sheila Hanly'], 'Publisher': '', 'Year': '1998', 'Language': 'en'}"
