,0,1,2
0,"An Anatomy of Addiction: Sigmund Freud, William Halsted, and the Miracle Drug, Cocaine",9781400078790,"{'ISBN-13': '9781400078790', 'Title': 'An Anatomy Of Addiction - Sigmund Freud, William Halsted, And The Miracle Drug Cocaine', 'Authors': ['Howard Markel'], 'Publisher': 'Vintage Books', 'Year': '2012', 'Language': 'en'}"
1,Can & Can'tankerous,9780989525732,"{'ISBN-13': '9780989525732', 'Title': ""Can And Can'tankerous"", 'Authors': ['Harlan Ellison'], 'Publisher': '', 'Year': '2016', 'Language': 'en'}"
2,A New Omnibus of Crime,9780195370713,"{'ISBN-13': '9780195370713', 'Title': 'A New Omnibus Of Crime', 'Authors': ['Tony Hillerman', 'Rosemary Herbert'], 'Publisher': 'OUP USA', 'Year': '2010', 'Language': 'en'}"
3,Nature in downland,9781419136801,{}
4,Chinese Children's Favorite Stories,9780804850179,"{'ISBN-13': '9780804850179', 'Title': ""Chinese Children's Favorite Stories - Fables, Myths And Fairy Tales"", 'Authors': ['Mingmei Yip'], 'Publisher': 'Tuttle Publishing', 'Year': '2019', 'Language': 'en'}"
5,Who Was Joan of Arc?,9780448483047,"{'ISBN-13': '9780448483047', 'Title': 'Who Was Joan Of Arc?', 'Authors': ['Pam Pollack', 'Meg Belviso'], 'Publisher': 'Grosset & Dunlap', 'Year': '2016', 'Language': 'en'}"
6,"Street Life: Poverty, Gangs, and a Ph.D.",9781453832691,"{'ISBN-13': '9781453832691', 'Title': 'Street Life - Poverty, Gangs, And A Ph.D', 'Authors': ['Victor Rios'], 'Publisher': 'CreateSpace', 'Year': '2011', 'Language': 'en'}"
7,Cooking the Indian Way (Easy Menu Ethnic Cookbook),9780822541103,"{'ISBN-13': '9780822541103', 'Title': 'Cooking The Indian Way', 'Authors': ['Vijay Madavan'], 'Publisher': 'Lerner Publications', 'Year': '2002', 'Language': 'en'}"
8,The Last Algonquin,9780802775177,"{'ISBN-13': '9780802775177', 'Title': 'The Last Algonquin', 'Authors': ['Theodore Kazimiroff'], 'Publisher': 'Bloomsbury Publishing USA', 'Year': '1997', 'Language': 'en'}"
9,A Beginner's Guide to Immortality: From Alchemy to Avatars,9781771470452,"{'ISBN-13': '9781771470452', 'Title': ""A Beginner's Guide To Immortality - From Alchemy To Avatars"", 'Authors': ['Maria Birmingham'], 'Publisher': 'Owlkids', 'Year': '2015', 'Language': 'en'}"
