,0,1,2
0,Willie & Me (Baseball Card Adventures),9780061704062,"{'ISBN-13': '9780061704062', 'Title': 'Willie & Me', 'Authors': ['Dan Gutman'], 'Publisher': 'HarperCollins', 'Year': '2016', 'Language': 'en'}"
1,Girl Who Loved Wild Horses (Richard Jackson Books (Atheneum Hardcover)),9782020081818,{}
2,Amazing BEN FRANKLIN Inventions: You Can Build Yourself (Build It Yourself),9780977129478,"{'ISBN-13': '9780977129478', 'Title': 'Amazing Ben Franklin Inventions - You Can Build Yourself', 'Authors': ['Carmella Van Vleet'], 'Publisher': 'Build it Yourself', 'Year': '2007', 'Language': 'en'}"
3,Brave Enough,9781101946909,"{'ISBN-13': '9781101946909', 'Title': 'Brave Enough', 'Authors': ['Cheryl Strayed'], 'Publisher': 'Knopf Publishing Group', 'Year': '2015', 'Language': 'en'}"
4,Concentration (Junior Martial Arts),9781422227336,"{'ISBN-13': '9781422227336', 'Title': 'Concentration', 'Authors': ['Kim Etingoff'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
5,Hornblower and the Atropos (Hornblower Saga),9780316289290,"{'ISBN-13': '9780316289290', 'Title': 'Hornblower And The Atropos', 'Authors': ['C. S. Forester'], 'Publisher': 'Back Bay Books', 'Year': '1985', 'Language': 'en'}"
6,The Chronicles of Dragon Collection,9781946218438,"{'ISBN-13': '9781946218438', 'Title': 'The Chronicles Of Dragon Collection (Series 1, Books 1-10)', 'Authors': ['Craig Halloran'], 'Publisher': '', 'Year': '2017', 'Language': 'en'}"
7,P$$Y Power: A Price to Pay (G Street Chronicles Presents) (Volume 1),9781938442285,"{'ISBN-13': '9781938442285', 'Title': 'P$$Y Power - A Price To Pay', 'Authors': ['Tya Love'], 'Publisher': 'G Street Chronicles.', 'Year': '2012', 'Language': 'en'}"
8,The Gospel According to Tolkien: Visions of the Kingdom in Middle-earth,9780664226107,"{'ISBN-13': '9780664226107', 'Title': 'The Gospel According To Tolkien - Visions Of The Kingdom In Middle-Earth', 'Authors': ['Ralph C. Wood'], 'Publisher': '', 'Year': '2003', 'Language': 'en'}"
9,"Bread, Bread, Bread (Around the World Series)",9780688122751,"{'ISBN-13': '9780688122751', 'Title': 'Bread, Bread, Bread', 'Authors': ['Ann Morris'], 'Publisher': 'Harper Collins', 'Year': '1993', 'Language': 'en'}"
