,0,1,2
0,"The Way of Kings (Stormlight Archive, The)",9780765365279,"{'ISBN-13': '9780765365279', 'Title': 'The Way Of Kings', 'Authors': ['Brandon Sanderson'], 'Publisher': ""St. Martin's Press"", 'Year': '2011', 'Language': 'en'}"
1,The Black Stallion Adventures! (Box Set),9780375834066,"{'ISBN-13': '9780375834066', 'Title': 'The Black Stallion Adventures!', 'Authors': ['Walter Farley'], 'Publisher': 'Yearling', 'Year': '2005', 'Language': 'en'}"
2,The Sherlock Files: The Official Companion to the Hit Television Series,9780062278098,"{'ISBN-13': '9780062278098', 'Title': 'The Sherlock Files - The Official Companion To The Hit Television Series', 'Authors': ['Guy Adams'], 'Publisher': 'It Books', 'Year': '2013', 'Language': 'en'}"
3,Romeo and Juliet: Oxford School Shakespeare (Oxford School Shakespeare Series),9780198321491,"{'ISBN-13': '9780198321491', 'Title': 'Romeo & Juliet', 'Authors': ['William Shakespeare'], 'Publisher': 'Oxford University Press, USA', 'Year': '2005', 'Language': 'en'}"
4,Maisy's Train: A Maisy Shaped Board Book,9780763642518,"{'ISBN-13': '9780763642518', 'Title': ""Maisy's Train"", 'Authors': ['Lucy Cousins'], 'Publisher': 'Candlewick Press (MA)', 'Year': '2009', 'Language': 'en'}"
5,"Biathlon, Cross-Country, Ski Jumping, and Nordic Combined (Winter Olympic Sports)",9780778740407,"{'ISBN-13': '9780778740407', 'Title': 'Biathlon, Cross Country, Ski Jumping, And Nordic Combined', 'Authors': ['Kylie Burns'], 'Publisher': '', 'Year': '2009', 'Language': 'en'}"
6,Professional Athletes (Opposing Viewpoints),9780737760682,"{'ISBN-13': '9780737760682', 'Title': 'Professional Athletes', 'Authors': ['Margaret Haerens', 'Lynn M. Zott'], 'Publisher': 'Greenhaven Press, Incorporated', 'Year': '2013', 'Language': 'en'}"
7,Babylon 5 - Legends of the Rangers,9781905850259,"{'ISBN-13': '9781905850259', 'Title': 'Legend Of The Rangers', 'Authors': ['Bryan Steele'], 'Publisher': 'Mongoose Pub', 'Year': '2007', 'Language': 'en'}"
8,Chris Kyle: American Sniper (Essential Lives),9781624038938,"{'ISBN-13': '9781624038938', 'Title': 'Chris Kyle', 'Authors': ['Abdo Publishing', 'Alexis Burling'], 'Publisher': 'Essential Library', 'Year': '2015', 'Language': 'en'}"
9,Azusa Street: They Told Me Their Stories,9780977968800,"{'ISBN-13': '9780977968800', 'Title': 'Azusa Street - They Told Me Their Stories: The Youth And Children Of Azusa Street Tell Their Stories', 'Authors': ['Tom Welchel', 'Cindy McCowan', 'J. Edward Morris'], 'Publisher': 'Dare2Dream Books', 'Year': '2006', 'Language': 'en'}"
