,0,1,2
0,Tim Horton: From Stanley Cups to Coffee Cups (Larger Than Life),9781554550463,"{'ISBN-13': '9781554550463', 'Title': 'Tim Horton - From Stanley Cups To Coffee Cups', 'Authors': ['Don Quinlan'], 'Publisher': 'Fitzhenry & Whiteside Limited', 'Year': '2010', 'Language': 'en'}"
1,InSideOut Coaching: How Sports Can Transform Lives,9781439182987,"{'ISBN-13': '9781439182987', 'Title': 'InSideOut Coaching - How Sports Can Transform Lives', 'Authors': ['Joe Ehrmann', 'Gregory Jordan'], 'Publisher': 'Simon and Schuster', 'Year': '2011', 'Language': 'en'}"
2,Not the Israel My Parents Promised Me,9780809074044,"{'ISBN-13': '9780809074044', 'Title': 'Not The Israel My Parents Promised Me', 'Authors': ['Harvey Pekar'], 'Publisher': 'Hill and Wang', 'Year': '2014', 'Language': 'en'}"
3,"Henry IV , Parts One and Two(No Fear Shakespeare)",9781411404366,"{'ISBN-13': '9781411404366', 'Title': 'Sparknotes Henry IV', 'Authors': ['John Crowther'], 'Publisher': 'Spark Publishing Group', 'Year': '2005', 'Language': 'en'}"
4,"MOBSTERS, MADAMS & MURDER IN STEUBENVILLE The Stor (True Crime)",9781626195677,"{'ISBN-13': '9781626195677', 'Title': 'Mobsters, Madams And Murder In Steubenville, Ohio - The Story Of Little Chicago', 'Authors': ['Susan M. Guy'], 'Publisher': 'History Press (SC)', 'Year': '2014', 'Language': 'en'}"
5,"Medusa (Kurt Austin, Bk 8)",9780425235096,"{'ISBN-13': '9780425235096', 'Title': 'Medusa', 'Authors': ['Clive Cussler', 'Paul Kemprecos'], 'Publisher': 'Penguin', 'Year': '2010', 'Language': 'en'}"
6,Unwritten: A Novel,9781455503964,"{'ISBN-13': '9781455503964', 'Title': 'Unwritten - A Novel', 'Authors': ['Charles Martin'], 'Publisher': 'Center Street', 'Year': '2014', 'Language': 'en'}"
7,Chicken Big,9781452131467,"{'ISBN-13': '9781452131467', 'Title': 'Chicken Big', 'Authors': ['Keith Graves'], 'Publisher': 'Chronicle Books', 'Year': '2014', 'Language': 'en'}"
8,"Ketzel, the Cat Who Composed",9780763665555,"{'ISBN-13': '9780763665555', 'Title': 'Ketzel, The Cat Who Composed', 'Authors': ['Lesléa Newman'], 'Publisher': 'Candlewick Press', 'Year': '2015', 'Language': 'en'}"
9,Chantress,9781442457034,"{'ISBN-13': '9781442457034', 'Title': 'Chantress', 'Authors': ['Amy Butler Greenfield'], 'Publisher': 'Margaret K. McElderry Books', 'Year': '2013', 'Language': 'en'}"
