,0,1,2
0,The Secret Lives of Teachers,9780226313764,"{'ISBN-13': '9780226313764', 'Title': 'The Secret Lives Of Teachers', 'Authors': ['Anonymous'], 'Publisher': 'University of Chicago Press', 'Year': '2015', 'Language': 'en'}"
1,Gangs (Opposing Viewpoints),9781565103627,"{'ISBN-13': '9781565103627', 'Title': 'Gangs - Opposing Viewpoints', 'Authors': ['Charles P. Cozic'], 'Publisher': 'Greenhaven Press, Incorporated', 'Year': '1996', 'Language': 'en'}"
2,The Beatles (A & E Biography (Lerner Paperback)),9780822550020,"{'ISBN-13': '9780822550020', 'Title': 'The Beatles', 'Authors': ['Jeremy Roberts'], 'Publisher': 'First Avenue Editions', 'Year': '2002', 'Language': 'en'}"
3,The Book of a Thousand Sins,9781936383146,"{'ISBN-13': '9781936383146', 'Title': 'The Book Of A Thousand Sins', 'Authors': ['Wrath James White'], 'Publisher': 'Deadite Press', 'Year': '2010', 'Language': 'en'}"
4,"The American Heritage Student Science Dictionary, Second Edition",9780547857312,"{'ISBN-13': '9780547857312', 'Title': 'The American Heritage Student Science Dictionary', 'Authors': ['American Heritage Dictionary'], 'Publisher': 'Houghton Mifflin Harcourt', 'Year': '2014', 'Language': 'en'}"
5,Ovid's Metamorphoses Books 1-5 (Bks 1-5),9780806128948,"{'ISBN-13': '9780806128948', 'Title': ""Ovid's Metamorphoses"", 'Authors': ['Ovid'], 'Publisher': 'University of Oklahoma Press', 'Year': '1997', 'Language': 'en'}"
6,The Acolyte,9781935600497,"{'ISBN-13': '9781935600497', 'Title': 'The Acolyte', 'Authors': ['Nancy Hightower'], 'Publisher': 'Port Yonder Press', 'Year': '2015', 'Language': 'en'}"
7,The Yacoubian Building: A Novel,9780060878139,"{'ISBN-13': '9780060878139', 'Title': 'The Yacoubian Building - A Novel', 'Authors': ['Alaa Al Aswany'], 'Publisher': 'Harper Perennial', 'Year': '2006', 'Language': 'en'}"
8,The History of Western Architecture (The Britannica Guide to the Visual and Performing Arts),9781680480887,"{'ISBN-13': '9781680480887', 'Title': 'The History Of Western Architecture', 'Authors': ['Natasha C. Dhillon'], 'Publisher': 'The Rosen Publishing Group, Inc', 'Year': '2015', 'Language': 'en'}"
9,The Tale of Genji (Penguin Classics),9780142437148,"{'ISBN-13': '9780142437148', 'Title': 'The Tale Of Genji - (Penguin Classics Deluxe Edition)', 'Authors': ['Murasaki Shikibu'], 'Publisher': 'Penguin', 'Year': '2002', 'Language': 'en'}"
