,0,1,2
0,"Bone Pit: Gina Mazzio, Book 3",9781614536406,{}
1,War Room: Prayer Is a Powerful Weapon,9781496407290,"{'ISBN-13': '9781496407290', 'Title': 'War Room', 'Authors': ['Chris Fabry', 'Kendrick Bros LLC'], 'Publisher': 'Tyndale House Publishers, Inc.', 'Year': '2015', 'Language': 'en'}"
2,Selected Speeches (Oxford Worlds Classics),9780199593774,"{'ISBN-13': '9780199593774', 'Title': 'Selected Speeches', 'Authors': ['Demosthenes,', 'Chris Carey'], 'Publisher': 'Oxford University Press', 'Year': '2014', 'Language': 'en'}"
3,Caramelo,9780679742586,"{'ISBN-13': '9780679742586', 'Title': 'Caramelo, Or, Puro Cuento - A Novel', 'Authors': ['Sandra Cisneros'], 'Publisher': 'Vintage', 'Year': '2002', 'Language': 'en'}"
4,National Geographic Readers: Owls,9781426317439,"{'ISBN-13': '9781426317439', 'Title': 'Owls', 'Authors': ['Laura Marsh'], 'Publisher': ""National Geographic Children's Books"", 'Year': '2014', 'Language': 'en'}"
5,Elephantmen Volume 1: Wounded Animals Revised Edition TP,9781607063377,"{'ISBN-13': '9781607063377', 'Title': 'Wounded Animals', 'Authors': ['Richard Starkings', 'Joe Kelly', 'Moritat'], 'Publisher': '', 'Year': '2010', 'Language': 'en'}"
6,Death Sentence: Escape from Furnace 3,9780571308309,"{'ISBN-13': '9780571308309', 'Title': 'Escape From Furnace 3: Death Sentence', 'Authors': ['Alexander Gordon Smith'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
7,Science Fair Winners: Crime Scene Science,9781426305214,"{'ISBN-13': '9781426305214', 'Title': 'Crime Scene Science', 'Authors': ['Karen Romano Young'], 'Publisher': 'National Geographic Books', 'Year': '2009', 'Language': 'en'}"
8,The Golden Hour,9780062834768,"{'ISBN-13': '9780062834768', 'Title': 'The Golden Hour', 'Authors': ['Beatriz Williams'], 'Publisher': 'William Morrow Paperbacks', 'Year': '2020', 'Language': 'en'}"
9,The Cartel: A novel,9781601621429,"{'ISBN-13': '9781601621429', 'Title': 'The Cartel', 'Authors': ['Ashley', 'JaQuavis'], 'Publisher': 'Urban Soul', 'Year': '2009', 'Language': 'en'}"
