,0,1,2
0,Rookie Yearbook Three,9781595147943,"{'ISBN-13': '9781595147943', 'Title': 'Rookie Yearbook Three', 'Authors': ['Tavi Gevinson'], 'Publisher': 'Razorbill', 'Year': '2014', 'Language': 'en'}"
1,A Feast Unknown (Secrets of the Nine #1 - Wold Newton Parallel Universe),9781781162880,"{'ISBN-13': '9781781162880', 'Title': 'A Feast Unknown - Wold Newton Parallel Universe', 'Authors': ['Philip José Farmer'], 'Publisher': 'Titan Books (US, CA)', 'Year': '2012', 'Language': 'en'}"
2,Perfect Game (Little League),9780316220453,"{'ISBN-13': '9780316220453', 'Title': 'Perfect Game', 'Authors': ['Matt Christopher'], 'Publisher': 'Little, Brown Books for Young Readers', 'Year': '2014', 'Language': 'en'}"
3,"One Hundred Shoes: A Math Reader (Step-Into-Reading, Step 2)",9780375821783,"{'ISBN-13': '9780375821783', 'Title': 'One Hundred Shoes', 'Authors': ['Charles Ghigna', 'Bob Staake'], 'Publisher': 'Random House Books for Young Readers', 'Year': '2002', 'Language': 'en'}"
4,Filipino Children's Favorite Stories,9780804850216,"{'ISBN-13': '9780804850216', 'Title': ""Filipino Children's Favorite Stories - Fables, Myths And Fairy Tales"", 'Authors': ['Liana Romulo'], 'Publisher': '', 'Year': '2020', 'Language': 'en'}"
5,Jane Martin Collected Works Volume I: Collected Plays 1980-1995 - Paper,9781880399200,{}
6,The Encyclopedia of Serial Killers (Facts on File Crime Library),9780816061969,"{'ISBN-13': '9780816061969', 'Title': 'The Encyclopedia Of Serial Killers', 'Authors': ['Michael Newton'], 'Publisher': 'Checkmark Books', 'Year': '2006', 'Language': 'en'}"
7,Ghost Light: A Memoir,9780375758249,"{'ISBN-13': '9780375758249', 'Title': 'Ghost Light - A Memoir', 'Authors': ['Frank Rich'], 'Publisher': 'Random House Trade Paperbacks', 'Year': '2001', 'Language': 'en'}"
8,Bleeding Earth,9781945293108,"{'ISBN-13': '9781945293108', 'Title': 'Bleeding Earth', 'Authors': ['Kaitlin Ward'], 'Publisher': 'Adaptive Books', 'Year': '2017', 'Language': 'en'}"
9,The Making of the Social Network: An Interactive Modern History Adventure (You Choose: Modern History),9781476552194,"{'ISBN-13': '9781476552194', 'Title': 'The Making Of The Social Network - An Interactive Modern History Adventure', 'Authors': ['Michael Burgan'], 'Publisher': 'Capstone', 'Year': '2014', 'Language': 'en'}"
