,0,1,2
0,"Papa Chagall, Tell Us a Story",9781847806581,"{'ISBN-13': '9781847806581', 'Title': 'Tell Us A Story, Papa Chagall', 'Authors': ['Laurence Anholt'], 'Publisher': ""Frances Lincoln Children's Bks"", 'Year': '2015', 'Language': 'en'}"
1,"The Wave in the Mind: Talks and Essays on the Writer, the Reader, and the Imagination",9781590300060,"{'ISBN-13': '9781590300060', 'Title': 'The Wave In The Mind - Talks And Essays On The Writer, The Reader, And The Imagination', 'Authors': ['Ursula K. Le Guin'], 'Publisher': 'Shambhala Publications', 'Year': '2004', 'Language': 'en'}"
2,Sadie's Sukkah Breakfast,9780761356486,"{'ISBN-13': '9780761356486', 'Title': ""Sadie's Sukkah Breakfast"", 'Authors': ['Jamie S. Korngold'], 'Publisher': 'Kar-Ben Publishing', 'Year': '2011', 'Language': 'en'}"
3,Black Obsession - Censored,9781453738429,"{'ISBN-13': '9781453738429', 'Title': 'Black Obsession - Censored', 'Authors': ['Melissa Dubban'], 'Publisher': 'CreateSpace', 'Year': '2010', 'Language': 'en'}"
4,Escape from Innsmouth (Call of Cthulhu Horror Roleplaying),9781568821153,"{'ISBN-13': '9781568821153', 'Title': 'Escape From Innsmouth', 'Authors': ['Reverend Robert M Price, PhD', 'Kevin Ross'], 'Publisher': 'Chaosium', 'Year': '1997', 'Language': 'en'}"
5,The Black Billionaire,9781481831345,"{'ISBN-13': '9781481831345', 'Title': 'The Black Billionaire', 'Authors': ['Jenna Powers'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
6,A Darker Shade of Crimson: Odyssey of a Harvard Chicano,9780553374278,"{'ISBN-13': '9780553374278', 'Title': 'A Darker Shade Of Crimson - Odyssey Of A Harvard Chicano', 'Authors': ['Ruben Navarrette'], 'Publisher': 'Bantam Dell Publishing Group', 'Year': '1994', 'Language': 'en'}"
7,"Lord of Fire, Lady of Ice",9781625010087,"{'ISBN-13': '9781625010087', 'Title': 'Lord Of Fire, Lady Of Ice', 'Authors': ['Michelle M. Pillow'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
8,Inside The Alamo,9780385325745,"{'ISBN-13': '9780385325745', 'Title': 'Inside The Alamo', 'Authors': ['Jim Murphy'], 'Publisher': 'Delacorte Books for Young Readers', 'Year': '2003', 'Language': 'en'}"
9,Arizona Cardinals (NFL Today),9781640261303,"{'ISBN-13': '9781640261303', 'Title': 'Arizona Cardinals', 'Authors': ['Jim Whiting'], 'Publisher': 'NFL Today', 'Year': '2019', 'Language': 'en'}"
