,0,1,2
0,Murderville 3: The Black Dahlia,9781936399093,"{'ISBN-13': '9781936399093', 'Title': 'Murderville 3 - The Black Dahlia', 'Authors': ['Ashley', 'JaQuavis'], 'Publisher': 'Simon and Schuster', 'Year': '2013', 'Language': 'en'}"
1,"Warhammer 40, 000 Codex: Orks",9781841548524,"{'ISBN-13': '9781841548524', 'Title': 'Codex Orks', 'Authors': ['Phil Kelly'], 'Publisher': '', 'Year': '2007', 'Language': 'en'}"
2,Clover Hunt: Hunt for real four-leaf clovers,9780975462416,{}
3,Favorite Little Golden Books for Christmas,9780307155429,"{'ISBN-13': '9780307155429', 'Title': '12 Favorite Little Golden Books For Christmas/Animals Christmas Eve/Babys Christmas/Biggest Most Beautiful Christmas Tree/Christmas Story/Christmas Tr', 'Authors': [''], 'Publisher': 'Golden Press', 'Year': '1991', 'Language': 'en'}"
4,The King in the Tree,9780375415401,"{'ISBN-13': '9780375415401', 'Title': 'The King In The Tree - Three Novellas', 'Authors': ['Steven Millhauser'], 'Publisher': 'Knopf', 'Year': '2003', 'Language': 'en'}"
5,Nellies Victory (Nellie McClung),9780773674813,"{'ISBN-13': '9780773674813', 'Title': ""Nellie's Victory"", 'Authors': ['Connie Brummel Crook'], 'Publisher': 'Nellie McClung', 'Year': '1999', 'Language': 'en'}"
6,Dark Spirit (Spirit Wild) (Volume 2),9781940846002,"{'ISBN-13': '9781940846002', 'Title': 'Dark Spirit', 'Authors': ['Kate Douglas'], 'Publisher': 'Lightning Source Incorporated', 'Year': '2013', 'Language': 'en'}"
7,Ruby Red (The Ruby Red Trilogy),9780312551513,"{'ISBN-13': '9780312551513', 'Title': 'Ruby Red', 'Authors': ['Kerstin Gier'], 'Publisher': ""St. Martin's Press"", 'Year': '2012', 'Language': 'en'}"
8,Banished Sons Of Poseidon,9781626394414,"{'ISBN-13': '9781626394414', 'Title': 'Banished Sons Of Poseidon', 'Authors': ['Andrew J. Peters'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
9,"Water & Blood--A Kid's Guide To St. Petersburg, Russia",9781614770015,"{'ISBN-13': '9781614770015', 'Title': ""Water And Blood--A Kid's Guide To St Petersburg, Russi"", 'Authors': ['Penelope Dyan'], 'Publisher': 'Bellissima Publishing', 'Year': '2011', 'Language': 'en'}"
