,0,1,2
0,Am I small? Er ég smá?: Children's Picture Book English-Icelandic (Dual Language/Bilingual Edition),9781499507140,"{'ISBN-13': '9781499507140', 'Title': ""Am I Small? Er Ég Smá? - Children's Picture Book English-Icelandic (Dual Language/Bilingual Edition)"", 'Authors': ['Philipp Winterberg'], 'Publisher': 'CreateSpace', 'Year': '2014', 'Language': 'en'}"
1,"Love Lessons: Love Lessons Series, Book 1",9781486237166,{}
2,Secret Santa,9781683692058,"{'ISBN-13': '9781683692058', 'Title': 'Secret Santa', 'Authors': ['Andrew Shaffer'], 'Publisher': 'Quirk Books', 'Year': '2020', 'Language': 'en'}"
3,Mental Illness (Opposing Viewpoints),9780737775129,"{'ISBN-13': '9780737775129', 'Title': 'Mental Illness', 'Authors': ['Noah Berlatsky', 'Greenhaven Press'], 'Publisher': 'Greenhaven Press, Incorporated', 'Year': '2016', 'Language': 'en'}"
4,A Grain of Wheat (Penguin African Writers),9780143106760,"{'ISBN-13': '9780143106760', 'Title': 'A Grain Of Wheat', 'Authors': [""Ngugi wa Thiong'o""], 'Publisher': 'Penguin', 'Year': '2012', 'Language': 'en'}"
5,The Magic House,9780531059241,"{'ISBN-13': '9780531059241', 'Title': 'The Magic House', 'Authors': ['Robyn Eversole'], 'Publisher': 'Orchard Books (NY)', 'Year': '1992', 'Language': 'en'}"
6,Down in the Dirty,9780692488164,"{'ISBN-13': '9780692488164', 'Title': 'Down In The Dirty - (10Th Year Anniversary Edition)', 'Authors': ['J. M. Benjamin'], 'Publisher': 'New Quality Publishing L.L.C.', 'Year': '2015', 'Language': 'en'}"
7,Hockey Colors (My First NHL Book),9781770493490,"{'ISBN-13': '9781770493490', 'Title': 'Hockey Colors', 'Authors': ['Christopher Jordan'], 'Publisher': 'Tundra Books', 'Year': '2011', 'Language': 'en'}"
8,All Hallows Eve: A Krewe of Hunters Novella (1001 Dark Nights),9781940887777,"{'ISBN-13': '9781940887777', 'Title': 'All Hallows Eve - A Krewe Of Hunters Novella', 'Authors': ['Heather Graham'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
9,The Blind Side: Evolution of a Game,9780393330472,"{'ISBN-13': '9780393330472', 'Title': 'The Blind Side: Evolution Of A Game', 'Authors': ['Michael Lewis'], 'Publisher': 'W. W. Norton & Company', 'Year': '2007', 'Language': 'en'}"
