,0,1,2
0,School Buses (Wonder Books: Level 1 Transportation),9781567668070,"{'ISBN-13': '9781567668070', 'Title': 'School Buses', 'Authors': ['Cynthia Fitterer Klingel', 'Robert B. Noyed'], 'Publisher': 'Childs World Incorporated', 'Year': '2000', 'Language': 'en'}"
1,Lost on the Appalachian Trail,9781514747568,"{'ISBN-13': '9781514747568', 'Title': 'Lost On The Appalachian Trail', 'Authors': ['Kyle Rohrig'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2015', 'Language': 'en'}"
2,The Dogs of Riga,9781400031528,"{'ISBN-13': '9781400031528', 'Title': 'The Dogs Of Riga', 'Authors': ['Henning Mankell'], 'Publisher': 'Vintage Crime/Black Lizard', 'Year': '2004', 'Language': 'en'}"
3,BONE #1: Out from Boneville,9780439706407,"{'ISBN-13': '9780439706407', 'Title': 'Out From Boneville', 'Authors': ['Jeff Smith'], 'Publisher': 'Scholastic Inc.', 'Year': '2005', 'Language': 'en'}"
4,Howard Carter Saves the World,9781540866493,"{'ISBN-13': '9781540866493', 'Title': 'Howard Carter Saves The World', 'Authors': ['Scott Perkins'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2016', 'Language': 'en'}"
5,Who Lives Here?: A Lift-the-Flap Book,9781449432317,"{'ISBN-13': '9781449432317', 'Title': 'Who Lives Here?', 'Authors': ['Paula Croyle'], 'Publisher': 'Accord Publishing, a division of Andrews McMeel', 'Year': '2013', 'Language': 'en'}"
6,Firefly: Things Don't Go Smooth,9781931567114,"{'ISBN-13': '9781931567114', 'Title': 'Dragonlance - Key Of Destiny : Age Of Mortals Campaign', 'Authors': ['Christopher Coyle'], 'Publisher': 'Sovereign Press', 'Year': '2003', 'Language': 'en'}"
7,Devotions for a Revolutionary Year: 365 Days of JesusEE Radical Love for You,9780784735701,"{'ISBN-13': '9780784735701', 'Title': ""Devotions For A Revolutionary Year - 365 Days Of Jesus' Radical Love For You"", 'Authors': ['Lynn Cowell'], 'Publisher': 'Standard Pub', 'Year': '2012', 'Language': 'en'}"
8,Chinese Fairy Tales and Fantasies (The Pantheon Fairy Tale and Folklore Library),9780394739946,"{'ISBN-13': '9780394739946', 'Title': 'Chinese Fairy Tales And Fantasies', 'Authors': ['Moss Roberts', 'Sengyi Zheng'], 'Publisher': 'Pantheon', 'Year': '1979', 'Language': 'en'}"
9,"Irish Night Before Christmas, An/A Leprechaun's St. Patrick's Day",9781589807303,{}
