,0,1,2
0,Reborn (Shadow Falls: After Dark),9781250035912,"{'ISBN-13': '9781250035912', 'Title': 'Reborn', 'Authors': ['C. C. Hunter'], 'Publisher': 'Macmillan', 'Year': '2014', 'Language': 'en'}"
1,Kindness: A Treasury of Buddhist Wisdom for Children and Parents (This Little Light of Mine),9780910055673,"{'ISBN-13': '9780910055673', 'Title': 'Kindness - A Treasury Of Buddhist Wisdom For Children And Parents', 'Authors': ['Sarah Conover'], 'Publisher': '', 'Year': '2001', 'Language': 'en'}"
2,"Patience, Princess Catherine: A Young Royals Book",9780152165444,"{'ISBN-13': '9780152165444', 'Title': 'Patience, Princess Catherine', 'Authors': ['Carolyn Meyer'], 'Publisher': 'Houghton Mifflin Harcourt', 'Year': '2004', 'Language': 'en'}"
3,Collected Poems,9780374529208,"{'ISBN-13': '9780374529208', 'Title': 'Collected Poems', 'Authors': ['Philip Larkin'], 'Publisher': 'Farrar, Straus and Giroux', 'Year': '2004', 'Language': 'en'}"
4,Ganymede (The Clockwork Century),9781509827312,"{'ISBN-13': '9781509827312', 'Title': 'Ganymede', 'Authors': ['Cherie Priest'], 'Publisher': 'MacMillan', 'Year': '2016', 'Language': 'en'}"
5,Hardpressed: The Hacker Series #2,9781455591725,"{'ISBN-13': '9781455591725', 'Title': 'Hardpressed - The Hacker Series #2', 'Authors': ['Meredith Wild'], 'Publisher': 'Forever', 'Year': '2015', 'Language': 'en'}"
6,"The Endocrine System: Hormones, Growth, and Development (The Library of Sexual Health)",9781435850620,"{'ISBN-13': '9781435850620', 'Title': 'The Endocrine System - Hormones, Growth, And Development', 'Authors': ['Michael R. Wilson'], 'Publisher': 'The Rosen Publishing Group, Inc', 'Year': '2009', 'Language': 'en'}"
7,Parenting: Rewards and Responsibilities,9780026473873,"{'ISBN-13': '9780026473873', 'Title': 'Parenting - Rewards And Responsibilities', 'Authors': ['Verna Hildebrand'], 'Publisher': 'Glencoe/McGraw-Hill School Publishing Company', 'Year': '2000', 'Language': 'en'}"
8,Angelina Ballerina 25th Anniversary Edition,9780670011179,"{'ISBN-13': '9780670011179', 'Title': 'Angelina Ballerina', 'Authors': ['Katharine Holabird'], 'Publisher': 'Viking Books for Young Readers', 'Year': '2008', 'Language': 'en'}"
9,Masters of Detection: Volume One: John Dickson Carr (Volume 1),9780692377345,"{'ISBN-13': '9780692377345', 'Title': 'Masters Of Detection: Volume One - John Dickson Carr', 'Authors': [""Don D'Ammassa""], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
