,0,1,2
0,Arms and the Dudes: How Three Stoners from Miami Beach Became the Most Unlikely Gunrunners in History,9780241975657,"{'ISBN-13': '9780241975657', 'Title': 'Arms And The Dudes - How Three Stoners From Miami Beach Became The Most Unlikely Gunrunners In History', 'Authors': ['Guy Lawson'], 'Publisher': 'Viking', 'Year': '2016', 'Language': 'en'}"
1,A Red Herring Without Mustard: A Flavia de Luce Novel,9780385343466,"{'ISBN-13': '9780385343466', 'Title': 'A Red Herring Without Mustard - A Flavia De Luce Novel', 'Authors': ['Alan Bradley'], 'Publisher': 'Bantam', 'Year': '2011', 'Language': 'en'}"
2,All about Skin: Short Fiction by Women of Color,9780299301941,"{'ISBN-13': '9780299301941', 'Title': 'All About Skin - Short Fiction By Women Of Color', 'Authors': ['Jina Ortiz', 'Rochelle Spencer'], 'Publisher': 'University of Wisconsin Pres', 'Year': '2014', 'Language': 'en'}"
3,Peppa Pig: Peppa Goes Swimming,9781338327830,"{'ISBN-13': '9781338327830', 'Title': 'Peppa Goes Swimming', 'Authors': [''], 'Publisher': 'Peppa Pig', 'Year': '2018', 'Language': 'en'}"
4,God Went to Beauty School,did not work,did not work
5,If You Lived When There Was Slavery In America,9780439567060,"{'ISBN-13': '9780439567060', 'Title': 'If You Lived When There Was Slavery In America', 'Authors': ['Anne Kamma', 'Pamela Johnson'], 'Publisher': '', 'Year': '2004', 'Language': 'en'}"
6,To Claim a Wilde (Wilde in Wyoming),9780063111400,"{'ISBN-13': '9780063111400', 'Title': 'Chase Wilde Comes Home - A Wyoming Wilde Novel', 'Authors': ['Jennifer Ryan'], 'Publisher': 'Avon Books', 'Year': '2022', 'Language': 'en'}"
7,Warbreaker,9780575097469,"{'ISBN-13': '9780575097469', 'Title': 'Warbreaker', 'Authors': ['Brandon Sanderson'], 'Publisher': 'Orion', 'Year': '2011', 'Language': 'en'}"
8,El Conde Lucanor (Spanish Edition),9788481096095,"{'ISBN-13': '9788481096095', 'Title': 'El conde Lucanor', 'Authors': [""Jean Manuel ((infant d'Espagne ;)""], 'Publisher': '', 'Year': '2006', 'Language': 'es'}"
9,Warriors: The Greatest Fighters in History (Scholastic Photo Collections),9780545851848,"{'ISBN-13': '9780545851848', 'Title': 'Warriors - The Greatest Fighters In History', 'Authors': ['Inc. Scholastic', 'Sean Callery'], 'Publisher': 'Scholastic Incorporated', 'Year': '2015', 'Language': 'en'}"
