,0,1,2
0,The Mistake (Off-Campus) (Volume 2),9781775293941,"{'ISBN-13': '9781775293941', 'Title': 'The Mistake', 'Authors': ['Elle Kennedy'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
1,In Bitter Chill: A Mystery,9781250069177,"{'ISBN-13': '9781250069177', 'Title': 'In Bitter Chill - A Mystery', 'Authors': ['Sarah Ward'], 'Publisher': 'Macmillan', 'Year': '2015', 'Language': 'en'}"
2,The Unplanned Pregnancy Book for Teens and College Students,9780974783239,"{'ISBN-13': '9780974783239', 'Title': 'The Unplanned Pregnancy Book For Teens And College Students', 'Authors': ['Dorrie Williams-Wheeler'], 'Publisher': '', 'Year': '2005', 'Language': 'en'}"
3,Skeleton Man,9780064408882,"{'ISBN-13': '9780064408882', 'Title': 'Skeleton Man', 'Authors': ['Joseph Bruchac'], 'Publisher': 'HarperCollins', 'Year': '2003', 'Language': 'en'}"
4,In the Country of the Heart: Love Poems from South Africa,9781919931562,"{'ISBN-13': '9781919931562', 'Title': 'In The Country Of The Heart - Love Poems From South Africa', 'Authors': ['P. R. Anderson'], 'Publisher': 'Jacana Media', 'Year': '2004', 'Language': 'en'}"
5,Mirage,9780425273678,{}
6,Banking on Death (Otto Penzler's Classic American Mystery Library),9781883402068,"{'ISBN-13': '9781883402068', 'Title': 'Banking On Death', 'Authors': ['Emma Lathen'], 'Publisher': 'Scribner', 'Year': '1994', 'Language': 'en'}"
7,33 Men: Inside the Miraculous Survival and Dramatic Rescue of the Chilean Miners,9780425246863,"{'ISBN-13': '9780425246863', 'Title': '33 Men - Inside The Miraculous Survival And Dramatic Rescue Of The Chilean Miners', 'Authors': ['Jonathan Franklin'], 'Publisher': 'Berkley', 'Year': '2011', 'Language': 'en'}"
8,Captain Pallet (Thai Edition),9780203552100,{}
9,Math Made Easy: Fifth Grade Workbook,9780789457417,"{'ISBN-13': '9780789457417', 'Title': 'Math Made Easy - Grade 5', 'Authors': ['John Kennedy'], 'Publisher': 'DK Publishing (Dorling Kindersley)', 'Year': '2001', 'Language': 'en'}"
