,0,1,2
0,Literary Histories in Portuguese (Portuguese Literary and Cultural Studies),9781933227023,"{'ISBN-13': '9781933227023', 'Title': ""Portuguese Literary And Culural Studies 3 - Pessoa's Alberto Caeiro"", 'Authors': ['Victor Mendes'], 'Publisher': 'Tagus Pressat University of Massachusetts', 'Year': '1999', 'Language': 'en'}"
1,The Moon Is Down,9780822215998,"{'ISBN-13': '9780822215998', 'Title': 'The Moon Is Down', 'Authors': ['John Steinbeck'], 'Publisher': 'Dramatists Play Service Inc', 'Year': '1942', 'Language': 'en'}"
2,Salvador Allende Reader : Chile's Voice of Democracy,9781876175245,"{'ISBN-13': '9781876175245', 'Title': ""Salvador Allende Reader - Chile's Voice Of Democracy"", 'Authors': ['Salvador Allende Gossens', 'Salvador Allende', 'Jane Canning'], 'Publisher': 'Ocean Press', 'Year': '2000', 'Language': 'en'}"
3,Ida Elisabeth: A Novel,9781586174248,"{'ISBN-13': '9781586174248', 'Title': 'Ida Elisabeth', 'Authors': ['Sigrid Undset'], 'Publisher': 'Ignatius Press', 'Year': '2011', 'Language': 'en'}"
4,Ride Every Stride,9781508530220,"{'ISBN-13': '9781508530220', 'Title': 'Ride Every Stride', 'Authors': ['Amy Maltman'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
5,Revenge and the Wild,9780062366153,"{'ISBN-13': '9780062366153', 'Title': 'Revenge And The Wild', 'Authors': ['Michelle Modesto'], 'Publisher': 'Balzer + Bray', 'Year': '2016', 'Language': 'en'}"
6,Prayers for Children (Little Golden Book),9780307021069,"{'ISBN-13': '9780307021069', 'Title': 'Prayers For Children', 'Authors': [''], 'Publisher': 'Golden Books', 'Year': '1999', 'Language': 'en'}"
7,Highland Lover,9781420131819,"{'ISBN-13': '9781420131819', 'Title': 'Highland Lover', 'Authors': ['Hannah Howell'], 'Publisher': 'Zebra Books', 'Year': '2012', 'Language': 'en'}"
8,The Tiger's Child (Turtleback School & Library Binding Edition),9780785797418,"{'ISBN-13': '9780785797418', 'Title': ""The Tiger's Child"", 'Authors': ['Torey Hayden'], 'Publisher': 'Turtleback Books', 'Year': '2002', 'Language': 'en'}"
9,Raymond Chandler's Los Angeles,9780879513511,"{'ISBN-13': '9780879513511', 'Title': ""Raymond Chandler's Los Angeles"", 'Authors': ['Elizabeth Ward', 'Raymond Chandler', 'Alain Silver'], 'Publisher': 'Overlook Books', 'Year': '1997', 'Language': 'en'}"
