,0,1,2
0,Moll Flanders: The Fortunes and Misfortunes of the Famous Moll Flanders (Penguin Classics),9780140431070,{}
1,The Stranger (Last Man),9781626723856,"{'ISBN-13': '9781626723856', 'Title': 'Last Man: The Stranger', 'Authors': ['Bastien Vivès', 'Michaël Sanlaville', 'Balak'], 'Publisher': 'First Second', 'Year': '2015', 'Language': 'en'}"
2,"Herman Melville : Pierre, Israel Potter, The Piazza Tales, The Confidence-Man, Tales, Billy Budd (Library of America)",9780940450240,"{'ISBN-13': '9780940450240', 'Title': 'Pierre ; Israel Potter ; The Piazza Tales ; The Confidence-Man ; Uncollected Prose ; And Billy Budd, Sailor', 'Authors': ['Herman Melville'], 'Publisher': '', 'Year': '1984', 'Language': 'en'}"
3,Ivanhoe (Oxford World's Classics),9780199538409,"{'ISBN-13': '9780199538409', 'Title': 'Ivanhoe', 'Authors': ['Walter Scott'], 'Publisher': 'Oxford Paperbacks', 'Year': '2008', 'Language': 'en'}"
4,The Deerslayer (Bantam Classics),did not work,did not work
5,Tarzan of the Apes & Other Tales,9780575134416,"{'ISBN-13': '9780575134416', 'Title': 'Tarzan Of The Apes And Other Tales', 'Authors': ['Edgar Rice Burroughs', 'Andy Briggs'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
6,Alice's Adventures in Wonderland and Through the Looking-Glass: 150th-Anniversary Edition (Penguin Classics Deluxe Edition),9780143107620,"{'ISBN-13': '9780143107620', 'Title': ""Alice's Adventures In Wonderland And Through The Looking-Glass - 150Th-Anniversary Edition (Penguin Classics Deluxe Edition)"", 'Authors': ['Lewis Carroll'], 'Publisher': 'Penguin', 'Year': '2015', 'Language': 'en'}"
7,Tarzan of the Apes,9781598531640,"{'ISBN-13': '9781598531640', 'Title': 'Tarzan Of The Apes', 'Authors': ['Edgar Rice Burroughs', 'Thomas Mallon'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
8,The African Queen,9780316289108,"{'ISBN-13': '9780316289108', 'Title': 'The African Queen', 'Authors': ['C. S. Forester'], 'Publisher': 'Back Bay Books', 'Year': '1984', 'Language': 'en'}"
9,"Three Adventure Novels:  She, King Solomon's Mines, Allan Quatermain",9780486206431,"{'ISBN-13': '9780486206431', 'Title': ""Three Adventure Novels - She, King Solomon's Mine [And] Allan Quatermain"", 'Authors': ['Henry Rider Haggard'], 'Publisher': 'Courier Corporation', 'Year': '1951', 'Language': 'en'}"
