,0,1,2
0,The Norton Anthology of English Literature (Ninth Edition)  (Vol. A),9780393912470,"{'ISBN-13': '9780393912470', 'Title': 'The Norton Anthology Of English Literature: The Middle Ages Through The Restoration And The Eighteenth Century', 'Authors': ['Varios Autores'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
1,Notice to Quit: The Great Famine Evictions (Famine Folios),9780990468660,"{'ISBN-13': '9780990468660', 'Title': 'Notice To Quit - The Great Irish Famine Evictions', 'Authors': ['Lewis Perry Curtis'], 'Publisher': 'Cork University Press', 'Year': '2015', 'Language': 'en'}"
2,Algernon Charles Swinburne: Unofficial Laureate,9780719086250,"{'ISBN-13': '9780719086250', 'Title': 'Algernon Charles Swinburne - Unofficial Laureate', 'Authors': ['Catherine Maxwell', 'Stefano Evangelista'], 'Publisher': 'Manchester University Press', 'Year': '2013', 'Language': 'en'}"
3,The Bedford Companion to Shakespeare: An Introduction with Documents,9780312248802,"{'ISBN-13': '9780312248802', 'Title': 'The Bedford Companion To Shakespeare - An Introduction With Documents', 'Authors': ['Russ McDonald'], 'Publisher': 'Macmillan', 'Year': '2001', 'Language': 'en'}"
4,At Swim-Two-Birds (Irish Literature),9780141182681,"{'ISBN-13': '9780141182681', 'Title': 'At Swim-Two-Birds', 'Authors': [""Flann O'Brien""], 'Publisher': 'Penguin UK', 'Year': '2000', 'Language': 'en'}"
5,The hound of Baskervilles,9781503312753,"{'ISBN-13': '9781503312753', 'Title': 'The Hound Of The Baskervilles', 'Authors': ['Arthur Conan Doyle'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
6,"John Milton's Paradise Lost In Plain English: A Simple, Line By Line Paraphrase Of The Complicated Masterpiece",9780963962157,"{'ISBN-13': '9780963962157', 'Title': ""John Milton's Paradise Lost, In Plain English - A Simple, Line By Line Translation Of The Complicated Masterpiece"", 'Authors': ['John Milton', 'Joseph Lanzara'], 'Publisher': '', 'Year': '2009', 'Language': 'en'}"
7,All Art Is Propaganda,9780156033077,"{'ISBN-13': '9780156033077', 'Title': 'All Art Is Propaganda - Critical Essays', 'Authors': ['George Orwell', 'George Packer', 'Keith Gessen'], 'Publisher': '', 'Year': '2009', 'Language': 'en'}"
8,Rights of Man (Dover Thrift Editions),9780486408934,"{'ISBN-13': '9780486408934', 'Title': 'Rights Of Man', 'Authors': ['Thomas Paine'], 'Publisher': 'Courier Corporation', 'Year': '1999', 'Language': 'en'}"
9,"The Collected Works of G.K. Chesterton, Vol. 1: Heretics, Orthodoxy, the Blatchford Controversies (Collected Works of G. K. Chesterton)",9780898700794,"{'ISBN-13': '9780898700794', 'Title': 'The Collected Works Of G.K. Chesterton', 'Authors': ['Gilbert Keith Chesterton'], 'Publisher': 'Ignatius Press', 'Year': '1986', 'Language': 'en'}"
