,0,1,2
0,Dragon (Dirk Pitt Adventure),9781416537809,"{'ISBN-13': '9781416537809', 'Title': 'Dragon', 'Authors': ['Clive Cussler'], 'Publisher': 'Simon and Schuster', 'Year': '2006', 'Language': 'en'}"
1,Commodore Hornblower (Hornblower Saga),9780316289382,"{'ISBN-13': '9780316289382', 'Title': 'Commodore Hornblower', 'Authors': ['C. S. Forester'], 'Publisher': 'Back Bay Books', 'Year': '1989', 'Language': 'en'}"
2,Zero Hour (The NUMA Files),9780425267776,"{'ISBN-13': '9780425267776', 'Title': 'Zero Hour', 'Authors': ['Clive Cussler', 'Graham Brown'], 'Publisher': ""G.P. Putnam's Sons"", 'Year': '2014', 'Language': 'en'}"
3,The Cruiser: A Dan Lenson Novel (Dan Lenson Novels),9781628994612,"{'ISBN-13': '9781628994612', 'Title': 'The Cruiser - A Dan Lenson Novel', 'Authors': ['David Poyer'], 'Publisher': 'Sterling Mystery Series', 'Year': '2015', 'Language': 'en'}"
4,The King's Marauder: An Alan Lewrie Naval Adventure (Alan Lewrie Naval Adventures),9781250030054,"{'ISBN-13': '9781250030054', 'Title': ""The King's Marauder - An Alan Lewrie Naval Adventure"", 'Authors': ['Dewey Lambdin'], 'Publisher': 'Macmillan', 'Year': '2014', 'Language': 'en'}"
5,Robinson Crusoe (Modern Library Classics),9780375757327,"{'ISBN-13': '9780375757327', 'Title': 'Robinson Crusoe', 'Authors': ['Daniel Defoe'], 'Publisher': 'Modern Library', 'Year': '2001', 'Language': 'en'}"
6,Monsoon (Courtney Family Adventures),9780312971540,"{'ISBN-13': '9780312971540', 'Title': 'Monsoon', 'Authors': ['Wilbur Smith'], 'Publisher': 'Macmillan', 'Year': '2000', 'Language': 'en'}"
7,White Death (The NUMA Files),9780425195451,"{'ISBN-13': '9780425195451', 'Title': 'White Death', 'Authors': ['Clive Cussler', 'Paul Kemprecos'], 'Publisher': 'Penguin', 'Year': '2004', 'Language': 'en'}"
8,Cinnamon and Gunpowder: A Novel,9781250050182,"{'ISBN-13': '9781250050182', 'Title': 'Cinnamon And Gunpowder - A Novel', 'Authors': ['Eli Brown'], 'Publisher': 'Picador', 'Year': '2014', 'Language': 'en'}"
9,The Silent Sea (The Oregon Files),9780425240083,"{'ISBN-13': '9780425240083', 'Title': 'The Silent Sea - A Novel Of The Oregon Files', 'Authors': ['Clive Cussler', 'Jack B. Du Brul'], 'Publisher': ""G.P. Putnam's Sons"", 'Year': '2011', 'Language': 'en'}"
