,0,1,2
0,"The Full Cupboard of Life (No. 1 Ladies Detective Agency, Book 5)",9781400031818,"{'ISBN-13': '9781400031818', 'Title': 'The Full Cupboard Of Life', 'Authors': ['Alexander McCall Smith'], 'Publisher': 'Anchor', 'Year': '2005', 'Language': 'en'}"
1,Falling for You,9781492604532,"{'ISBN-13': '9781492604532', 'Title': 'Falling For You', 'Authors': ['Jill Mansell'], 'Publisher': 'Sourcebooks Landmark', 'Year': '2015', 'Language': 'en'}"
2,Angelmaker (Vintage Contemporaries),9780307743626,"{'ISBN-13': '9780307743626', 'Title': 'Angelmaker', 'Authors': ['Nick Harkaway'], 'Publisher': 'Vintage', 'Year': '2012', 'Language': 'en'}"
3,Bridget Jones: the Edge of Reason,9780330367356,"{'ISBN-13': '9780330367356', 'Title': 'Bridget Jones - The Edge Of Reason', 'Authors': ['Helen Fielding'], 'Publisher': '', 'Year': '2000', 'Language': 'en'}"
4,"Blue Shoes and Happiness (No. 1 Ladies Detective Agency, Book 7)",9781400075713,"{'ISBN-13': '9781400075713', 'Title': 'Blue Shoes And Happiness', 'Authors': ['Alexander McCall Smith'], 'Publisher': 'Anchor', 'Year': '2007', 'Language': 'en'}"
5,The World According to Bertie (44 Scotland Street Series),9780307387066,"{'ISBN-13': '9780307387066', 'Title': 'The World According To Bertie', 'Authors': ['Alexander McCall Smith'], 'Publisher': 'Anchor', 'Year': '2008', 'Language': 'en'}"
6,Animal Farm: Centennial Edition,9789562911290,{}
7,The Importance of Being Seven (44 Scotland Street Series),9780307739360,"{'ISBN-13': '9780307739360', 'Title': 'The Importance Of Being Seven - A 44 Scotland Street Novel', 'Authors': ['Alexander McCall Smith'], 'Publisher': 'Anchor', 'Year': '2012', 'Language': 'en'}"
8,The Undomestic Goddess,9780385338691,"{'ISBN-13': '9780385338691', 'Title': 'The Undomestic Goddess - A Novel', 'Authors': ['Sophie Kinsella'], 'Publisher': 'Dial Press Trade Paperback', 'Year': '2006', 'Language': 'en'}"
9,The Norton Anthology of English Literature (Ninth Edition)  (Vol. 1),9780393912470,"{'ISBN-13': '9780393912470', 'Title': 'The Norton Anthology Of English Literature: The Middle Ages Through The Restoration And The Eighteenth Century', 'Authors': ['Varios Autores'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
