,0,1,2
0,His Secret Child (Rescue River),9780373719389,"{'ISBN-13': '9780373719389', 'Title': 'His Secret Child', 'Authors': ['Lee Tobin McClain'], 'Publisher': 'Harlequin', 'Year': '2016', 'Language': 'en'}"
1,Blue Jean,9780500511060,"{'ISBN-13': '9780500511060', 'Title': 'The Blue Jean', 'Authors': ['Alice Harris', 'Bob Morris', 'Ben Widdicombe', 'Joseph Montebello'], 'Publisher': '', 'Year': '2002', 'Language': 'en'}"
2,Holiday Homecoming (The Donnelly Brothers),9780373818808,"{'ISBN-13': '9780373818808', 'Title': 'Holiday Homecoming', 'Authors': ['Jean C. Gordon'], 'Publisher': 'Love Inspired Large Print', 'Year': '2015', 'Language': 'en'}"
3,To Dance with Dolphins,9781941720004,"{'ISBN-13': '9781941720004', 'Title': 'To Dance With Dolphins', 'Authors': ['Bonnie Leon'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
4,The Meadows,9781681426235,"{'ISBN-13': '9781681426235', 'Title': 'The Meadows', 'Authors': ['Debra Ann Davis'], 'Publisher': 'Tate Publishing & Enterprises', 'Year': '2015', 'Language': 'en'}"
5,The Express Rider's Lady (Love Inspired Historical),9780373283484,"{'ISBN-13': '9780373283484', 'Title': ""The Express Rider's Lady"", 'Authors': ['Stacy Henrie'], 'Publisher': 'Harlequin', 'Year': '2016', 'Language': 'en'}"
6,Faith (Quaker Brides),9781414375632,"{'ISBN-13': '9781414375632', 'Title': 'Faith', 'Authors': ['Lyn Cote'], 'Publisher': 'Tyndale House Publishers, Inc.', 'Year': '2016', 'Language': 'en'}"
7,Her Longed-For Family (Matchmaking Babies),9780373283415,"{'ISBN-13': '9780373283415', 'Title': 'Her Longed-For Family', 'Authors': ['Jo Ann Brown'], 'Publisher': 'Harlequin', 'Year': '2015', 'Language': 'en'}"
8,The Texas Ranger's Secret (Love Inspired Historical),9780373283446,"{'ISBN-13': '9780373283446', 'Title': ""The Texas Ranger's Secret"", 'Authors': ['DeWanna Pace'], 'Publisher': 'Harlequin', 'Year': '2016', 'Language': 'en'}"
9,Instant Frontier Family (Frontier Bachelors),9780373283422,"{'ISBN-13': '9780373283422', 'Title': 'Instant Frontier Family', 'Authors': ['Regina Scott'], 'Publisher': 'Harlequin', 'Year': '2016', 'Language': 'en'}"
