,0,1,2
0,No Limits: Viewers Discretion Advised. (Volume 1),9781497498105,"{'ISBN-13': '9781497498105', 'Title': 'No Limits - Viewers Discretion Advised', 'Authors': ['Ross'], 'Publisher': 'Createspace Independent Pub', 'Year': '2014', 'Language': 'en'}"
1,Ruthless (Zane Presents),9781593095130,"{'ISBN-13': '9781593095130', 'Title': 'Ruthless', 'Authors': ['Cairo'], 'Publisher': 'Strebor Books', 'Year': '2014', 'Language': 'en'}"
2,The Blackbirds,9781101984123,"{'ISBN-13': '9781101984123', 'Title': 'The Blackbirds', 'Authors': ['Eric Jerome Dickey'], 'Publisher': 'Penguin', 'Year': '2017', 'Language': 'en'}"
3,Between the Sheets (Zane Presents),9781593095949,"{'ISBN-13': '9781593095949', 'Title': 'Between The Sheets', 'Authors': ['Cairo'], 'Publisher': 'Strebor Books', 'Year': '2015', 'Language': 'en'}"
4,Total Eclipse of the Heart: A Novel,9780743499309,"{'ISBN-13': '9780743499309', 'Title': ""Zane's Total Eclipse Of The Heart - A Novel"", 'Authors': ['Zane'], 'Publisher': 'Atria Books', 'Year': '2010', 'Language': 'en'}"
5,Rules Are Made To Be Broken,9780990842729,"{'ISBN-13': '9780990842729', 'Title': 'Rules Are Made To Be Broken', 'Authors': ['Black Butterfly'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
6,Dirty Rotten Liar (Misadventures of Mink LaRue),9780758266101,"{'ISBN-13': '9780758266101', 'Title': 'Dirty Rotten Liar', 'Authors': ['Noire'], 'Publisher': 'Dafina Books', 'Year': '2013', 'Language': 'en'}"
7,The Panty Ripper 2: Introducing Becky Nash,9780990869467,"{'ISBN-13': '9780990869467', 'Title': 'The Panty Ripper PT 3 - Introducing Becky Nash', 'Authors': ['Reality Way'], 'Publisher': 'Good2go Publishing', 'Year': '2015', 'Language': 'en'}"
8,Slippery When Wet: A Novel (Zane Presents),9781593094355,{}
9,Pandora's Box: A Novel (Zane Presents),9781593093303,"{'ISBN-13': '9781593093303', 'Title': ""Pandora's Box - A Novel"", 'Authors': ['Allison Hobbs'], 'Publisher': 'Strebor Books', 'Year': '2011', 'Language': 'en'}"
