,0,1,2
0,Broken Angels,9780345457714,"{'ISBN-13': '9780345457714', 'Title': 'Broken Angels', 'Authors': ['Richard K. Morgan'], 'Publisher': 'Random House Digital, Inc.', 'Year': '2004', 'Language': 'en'}"
1,The Naked God (The Night's Dawn),9780316021821,"{'ISBN-13': '9780316021821', 'Title': 'The Naked God', 'Authors': ['Peter F. Hamilton'], 'Publisher': 'Orbit', 'Year': '2009', 'Language': 'en'}"
2,"Steel World: Undying Mercenaries, Book 1",9781493680559,"{'ISBN-13': '9781493680559', 'Title': 'Steel World', 'Authors': ['B. V. Larson'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
3,When The Sleeper Wakes,9780812970005,"{'ISBN-13': '9780812970005', 'Title': 'When The Sleeper Wakes', 'Authors': ['Herbert George Wells'], 'Publisher': 'Random House Digital, Inc.', 'Year': '2003', 'Language': 'en'}"
4,Influx,9780525953180,"{'ISBN-13': '9780525953180', 'Title': 'Influx', 'Authors': ['Daniel Suarez'], 'Publisher': 'Dutton Adult', 'Year': '2014', 'Language': 'en'}"
5,The 4400: Welcome to Promise City,9781451628142,"{'ISBN-13': '9781451628142', 'Title': 'The 4400: Welcome To Promise City', 'Authors': ['Greg Cox'], 'Publisher': 'Gallery Books', 'Year': '2010', 'Language': 'en'}"
6,"City of Golden Shadow (Otherland, Volume 1)",9780886777630,"{'ISBN-13': '9780886777630', 'Title': 'City Of Golden Shadow', 'Authors': ['Tad Williams'], 'Publisher': 'Daw Books', 'Year': '1998', 'Language': 'en'}"
7,The Rhesus Chart (A Laundry Files Novel),9780356502533,"{'ISBN-13': '9780356502533', 'Title': 'The Rhesus Chart - A Laundry Files Novel', 'Authors': ['Charles Stross'], 'Publisher': 'Orbit Books', 'Year': '2014', 'Language': 'en'}"
8,The Darwin Elevator,9780345537126,"{'ISBN-13': '9780345537126', 'Title': 'The Darwin Elevator', 'Authors': ['Jason M. Hough'], 'Publisher': 'Dire Earth Cycle', 'Year': '2013', 'Language': 'en'}"
9,Three (Legends of the Duskwalker),9780857663634,"{'ISBN-13': '9780857663634', 'Title': 'Three', 'Authors': ['Jay Posey'], 'Publisher': 'Watkins Media Limited', 'Year': '2013', 'Language': 'en'}"
