,0,1,2
0,Speeches That Changed the World: Accompanied by a One-Hour,9781848668645,"{'ISBN-13': '9781848668645', 'Title': 'Speeches That Changed The World - Accompanied By A One-Hour DVD', 'Authors': ['Simon Sebag Montefiore'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
1,Selected Speeches (Oxford Worlds Classics),9780199593774,"{'ISBN-13': '9780199593774', 'Title': 'Selected Speeches', 'Authors': ['Demosthenes,', 'Chris Carey'], 'Publisher': 'Oxford University Press', 'Year': '2014', 'Language': 'en'}"
2,The Religion Of Man: Being The Hibbert Lectures For 1930,9780343299798,"{'ISBN-13': '9780343299798', 'Title': 'The Religion Of Man Being The Hibbert Lectures For 1930', 'Authors': ['Rabindranath Tagore'], 'Publisher': 'Franklin Classics', 'Year': '2018', 'Language': 'en'}"
3,Six Memos for the Next Millennium,9780679742371,"{'ISBN-13': '9780679742371', 'Title': 'Six Memos For The Next Millennium', 'Authors': ['Italo Calvino'], 'Publisher': 'Vintage', 'Year': '1993', 'Language': 'en'}"
4,Anthroposophy in the Light of Goeth's Faust: Writings and Lectures from Mid-1880s to 1916: of Spiritual-Scientific Commentaries on Goethe's Faust (The Collected Works of Rudolf Steiner),9780880106399,"{'ISBN-13': '9780880106399', 'Title': ""Anthroposophy In The Light Of Goethe's Faust - Writings And Lectures From Mid-1890S To 1916"", 'Authors': ['Rudolf Steiner'], 'Publisher': 'Rudolf Steiner Press', 'Year': '2013', 'Language': 'en'}"
5,Words for All Occasions: Toasts and Speeches,9781743633885,"{'ISBN-13': '9781743633885', 'Title': 'Words For Every Occasion Toasts & Speeches', 'Authors': ['Books Hinkler'], 'Publisher': 'Hinkler Books Pty Limited', 'Year': '2013', 'Language': 'en'}"
6,Toasts: The Perfect Words to Celebrate Every Occasion,9781936740857,"{'ISBN-13': '9781936740857', 'Title': 'Toasts - The Perfect Words To Celebrate Every Occasion', 'Authors': ['June Cotner', 'Nancy Tupper Ling'], 'Publisher': 'Cleis Press', 'Year': '2014', 'Language': 'en'}"
7,"The World Is Waiting for You: Graduation Speeches to Live By from Activists, Writers, and Visionaries",9781620970904,"{'ISBN-13': '9781620970904', 'Title': 'The World Is Waiting For You - Graduation Speeches To Live By From Activists, Writers, And Visionaries', 'Authors': ['Isabel Ostrer'], 'Publisher': 'New Press, The', 'Year': '2015', 'Language': 'en'}"
8,Marcus Tullius Cicero: Speeches on Behalf of Marcus Fonteius and Marcus Aemilius Scaurus: Translated with Introduction and Commentary (Clarendon Ancient History Series),9780199590056,"{'ISBN-13': '9780199590056', 'Title': 'Marcus Tullius Cicero - Speeches On Behalf Of Marcus Fonteius And Marcus Aemilius Scaurus: Translated With Introduction And Commentary', 'Authors': ['Marcus Tullius Cicero', 'Andrew R. Dyck'], 'Publisher': 'Oxford University Press', 'Year': '2012', 'Language': 'en'}"
9,Edmund Burke: Selected Writings and Speeches,9780895264077,"{'ISBN-13': '9780895264077', 'Title': 'Edmund Burke: Selected Writings And Speeches', 'Authors': ['Edmund Burke'], 'Publisher': 'Regnery Publishing', 'Year': '1997', 'Language': 'en'}"
