,0,1,2
0,Dirty Pretty Things,9781449481001,"{'ISBN-13': '9781449481001', 'Title': 'Dirty Pretty Things', 'Authors': ['Michael Faudet'], 'Publisher': '', 'Year': '2016', 'Language': 'en'}"
1,Mother Teresa: Come Be My Light: The Private Writings of the Saint of Calcutta,9780307589231,"{'ISBN-13': '9780307589231', 'Title': 'Mother Teresa: Come Be My Light', 'Authors': ['Mother Teresa', 'Mother Teresa of Calcutta'], 'Publisher': 'Image', 'Year': '2009', 'Language': 'en'}"
2,Big Girls Don't Cry,9780345413628,"{'ISBN-13': '9780345413628', 'Title': ""Big Girls Don't Cry"", 'Authors': ['Connie Briscoe'], 'Publisher': 'One World', 'Year': '1997', 'Language': 'en'}"
3,Dead Broke,9781451647372,"{'ISBN-13': '9781451647372', 'Title': 'Dead Broke', 'Authors': ['Trista Russell'], 'Publisher': 'Pocket Books', 'Year': '2011', 'Language': 'en'}"
4,Trusting Liam: A Taking Chances and Forgiving Lies Novel,9780062358431,"{'ISBN-13': '9780062358431', 'Title': 'Trusting Liam - A Taking Chances And Forgiving Lies Novel', 'Authors': ['Molly McAdams'], 'Publisher': 'William Morrow Paperbacks', 'Year': '2015', 'Language': 'en'}"
5,Con Game: Bernard Madoff and His Victims,9781412846097,"{'ISBN-13': '9781412846097', 'Title': 'Con Game - Bernard Madoff And His Victims', 'Authors': ['Lionel S. Lewis'], 'Publisher': 'Transaction Publishers', 'Year': '2012', 'Language': 'en'}"
6,Unmarked (The Legion),9780316210218,"{'ISBN-13': '9780316210218', 'Title': 'Unmarked', 'Authors': ['Kami Garcia'], 'Publisher': 'Little, Brown Books for Young Readers', 'Year': '2015', 'Language': 'en'}"
7,Pygmalion (Penguin Classics),9780140437898,"{'ISBN-13': '9780140437898', 'Title': 'Pygmalion - A Romance In Five Acts', 'Authors': ['Bernard Shaw', 'Feliks Topolski', 'Dan H. Laurence'], 'Publisher': 'Penguin Classics', 'Year': '2000', 'Language': 'en'}"
8,Critical Thinking: An Introduction (Cambridge International Examinations),9781107401983,"{'ISBN-13': '9781107401983', 'Title': 'Critical Thinking - An Introduction', 'Authors': ['Alec Fisher'], 'Publisher': 'Cambridge University Press', 'Year': '2011', 'Language': 'en'}"
9,Batman: Arkham Knight Signature Series Guide (Bradygames Signature Series Guide),9780744016161,"{'ISBN-13': '9780744016161', 'Title': 'Batman: Arkham Knight Signature Series Guide', 'Authors': ['BradyGames', 'Michael Owen'], 'Publisher': 'Bradygames', 'Year': '2015', 'Language': 'en'}"
