,0,1,2
0,Invoked: A Highland Historical Prequel (Volume 3),9781505329087,"{'ISBN-13': '9781505329087', 'Title': 'Invoked - A Highland Historical Prequel', 'Authors': ['Kerrigan Byrne'], 'Publisher': 'CreateSpace', 'Year': '2014', 'Language': 'en'}"
1,Storm Assault (Star Force Series) (Volume 8),9781492149477,"{'ISBN-13': '9781492149477', 'Title': 'Storm Assault', 'Authors': ['B. Larson'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
2,Nomads of Gor (Gorean Saga),9781617569944,"{'ISBN-13': '9781617569944', 'Title': 'Nomads Of Gor - Special Edition', 'Authors': ['John Norman'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
3,"National Theatre Connections 2015: Plays for Young People: Drama, Baby; Hood; The Boy Preference; The Edelweiss Pirates; Follow, Follow; The Accordion ... Remote; The Crazy Sexy Cool Girls' Fan Club",9781474237680,"{'ISBN-13': '9781474237680', 'Title': ""National Theatre Connections 2015 - Plays For Young People: Drama, Baby; Hood; The Boy Preference; The Edelweiss Pirates; Follow, Follow; The Accordion Shop; Hacktivists; Hospital Food; Remote; The Crazy Sexy Cool Girls' Fan Club"", 'Authors': ['Anthony Banks'], 'Publisher': 'Bloomsbury Publishing', 'Year': '2015', 'Language': 'en'}"
4,El Narco: Inside Mexico's Criminal Insurgency,9781608194018,"{'ISBN-13': '9781608194018', 'Title': ""El Narco - Inside Mexico's Criminal Insurgency"", 'Authors': ['Ioan Grillo'], 'Publisher': 'Bloomsbury Publishing USA', 'Year': '2012', 'Language': 'en'}"
5,Sanguinary (Night Shift) (Volume 1),9781942886686,"{'ISBN-13': '9781942886686', 'Title': 'Sanguinary', 'Authors': ['Margo Bond Collins'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
6,1990s NFL Flashback,9781478285625,{}
7,The Dog That Saved Stewart Coolidge: A Novel,9781455562541,"{'ISBN-13': '9781455562541', 'Title': 'The Dog That Saved Stewart Coolidge - A Novel', 'Authors': ['Jim Kraus'], 'Publisher': 'FaithWords', 'Year': '2015', 'Language': 'en'}"
8,Simon and Schuster Super Crossword Puzzle Book #12: The Biggest and the Best (Simon & Schuster Super Crossword Books),9780743255387,"{'ISBN-13': '9780743255387', 'Title': 'Simon And Schuster Super Crossword Puzzle Book #12 - The Biggest And The Best', 'Authors': ['John M. Samson'], 'Publisher': 'Simon and Schuster', 'Year': '2004', 'Language': 'en'}"
9,Bridget Jones: the Edge of Reason,9780330367356,"{'ISBN-13': '9780330367356', 'Title': 'Bridget Jones - The Edge Of Reason', 'Authors': ['Helen Fielding'], 'Publisher': '', 'Year': '2000', 'Language': 'en'}"
