,0,1,2
0,New Totally Awesome Business Book for Kids: Revised Edition (New Totally Awesome Series),9781557047571,{}
1,Tallchief: America's Prima Ballerina,9780142300183,"{'ISBN-13': '9780142300183', 'Title': ""Tallchief - America's Prima Ballerina"", 'Authors': ['Maria Tallchief', 'Rosemary Wells'], 'Publisher': 'Puffin', 'Year': '2001', 'Language': 'en'}"
2,"An Insider's Guide to Football (Sports Tips, Techniques, and Strategies)",9781477786000,"{'ISBN-13': '9781477786000', 'Title': ""An Insider's Guide To Football"", 'Authors': ['Brian Wingate', 'Don Van Pelt'], 'Publisher': 'The Rosen Publishing Group, Inc', 'Year': '2014', 'Language': 'en'}"
3,Treasure Hunters: Danger Down the Nile,9780316370868,"{'ISBN-13': '9780316370868', 'Title': 'Treasure Hunters: Danger Down The Nile', 'Authors': ['James Patterson', 'Chris Grabenstein'], 'Publisher': 'jimmy patterson', 'Year': '2014', 'Language': 'en'}"
4,Lovers in Arms,9781622341108,"{'ISBN-13': '9781622341108', 'Title': 'Lovers In Arms', 'Authors': ['Osiris Brackhaus'], 'Publisher': 'ForbiddenFiction', 'Year': '2013', 'Language': 'en'}"
5,The True Story of the Three Little Pigs,9780140544510,"{'ISBN-13': '9780140544510', 'Title': 'The True Story Of The 3 Little Pigs', 'Authors': ['Jon Scieszka', 'A. Wolf'], 'Publisher': 'Penguin', 'Year': '1996', 'Language': 'en'}"
6,12 Years a Slave,9781631680021,"{'ISBN-13': '9781631680021', 'Title': 'Twelve Years A Slave', 'Authors': ['Solomon Northup'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
7,The Milly-Molly-Mandy Storybook,9780753453322,"{'ISBN-13': '9780753453322', 'Title': 'The Milly-Molly-Mandy Storybook', 'Authors': ['Joyce Lankester Brisley'], 'Publisher': 'Kingfisher', 'Year': '2001', 'Language': 'en'}"
8,Ivanhoe (Penguin Classics),9780140436587,"{'ISBN-13': '9780140436587', 'Title': 'Ivanhoe', 'Authors': ['Sir Walter Scott'], 'Publisher': 'Penguin', 'Year': '2000', 'Language': 'en'}"
9,High-Tech DIY Projects With Musical Instruments (Maker Kids),9781477766804,"{'ISBN-13': '9781477766804', 'Title': 'High-Tech DIY Projects With Musical Instruments', 'Authors': ['Maggie Murphy'], 'Publisher': 'The Rosen Publishing Group, Inc', 'Year': '2014', 'Language': 'en'}"
