,0,1,2
0,The History of Photography (The Britannica Guide to the Visual and Performing Arts),9781680480733,"{'ISBN-13': '9781680480733', 'Title': 'The History Of Photography', 'Authors': ['Margaret Vallencourt'], 'Publisher': 'The Rosen Publishing Group, Inc', 'Year': '2015', 'Language': 'en'}"
1,My Life and My Life in the Nineties (Wesleyan Poetry Series),9780819573513,"{'ISBN-13': '9780819573513', 'Title': 'My Life And My Life In The Nineties', 'Authors': ['Lyn Hejinian'], 'Publisher': 'Wesleyan University Press', 'Year': '2013', 'Language': 'en'}"
2,A Year in Provence,9780679731146,"{'ISBN-13': '9780679731146', 'Title': 'A Year In Provence', 'Authors': ['Peter Mayle'], 'Publisher': 'Vintage', 'Year': '1991', 'Language': 'en'}"
3,Reno's Gift (Mob Boss Series) (Volume 7),9780615838694,"{'ISBN-13': '9780615838694', 'Title': ""Reno's Gift"", 'Authors': ['Mallory Monroe'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
4,The Romantic Poets (Bloom's Modern Critical Views),9781604138719,"{'ISBN-13': '9781604138719', 'Title': 'The Romantic Poets', 'Authors': ['Harold Bloom'], 'Publisher': 'Chelsea House', 'Year': '2011', 'Language': 'en'}"
5,Stung,9780802735898,"{'ISBN-13': '9780802735898', 'Title': 'Stung', 'Authors': ['Bethany Wiggins'], 'Publisher': 'Bloomsbury Publishing USA', 'Year': '2014', 'Language': 'en'}"
6,MechWarrior Age Of Destruction Starter Set,9781590412022,{}
7,World of Darkness: Armory,9781588464866,"{'ISBN-13': '9781588464866', 'Title': 'Armory', 'Authors': ['Clayton Oliver', 'Keith Taylor', 'Chuck Wendig'], 'Publisher': 'White Wolf Pub', 'Year': '2006', 'Language': 'en'}"
8,Physics for the IB Diploma Coursebook,9781107628199,"{'ISBN-13': '9781107628199', 'Title': 'Physics For The IB Diploma Coursebook With Free Online Material', 'Authors': ['K. A. Tsokos', 'Peter Hoeben', 'Mark Headlee'], 'Publisher': 'Cambridge University Press', 'Year': '2014', 'Language': 'en'}"
9,Wild Man (Dream Man),9781455599202,"{'ISBN-13': '9781455599202', 'Title': 'Wild Man', 'Authors': ['Kristen Ashley'], 'Publisher': 'Forever', 'Year': '2013', 'Language': 'en'}"
