,0,1,2
0,"Truth Is the Soul of the Sun: The Female Falcon, Book 5",9781448652686,"{'ISBN-13': '9781448652686', 'Title': 'Truth Is The Soul Of The Sun - A Biographical Novel Of Hatshepsut-Maatkare', 'Authors': ['Maria Isabel Pita'], 'Publisher': 'CreateSpace', 'Year': '2009', 'Language': 'en'}"
1,Ladies and Not So Gentle Women,9780670858101,"{'ISBN-13': '9780670858101', 'Title': 'Ladies And Not-So-Gentle Women', 'Authors': ['Alfred Allan Lewis'], 'Publisher': 'Viking Adult', 'Year': '2000', 'Language': 'en'}"
2,A Question of Proof,9781601870254,"{'ISBN-13': '9781601870254', 'Title': 'A Question Of Proof - A Nigel Strangeways Mystery', 'Authors': ['Nicholas Blake'], 'Publisher': 'Rue Morgue', 'Year': '2008', 'Language': 'en'}"
3,A Heart's Obsession (A Journey of the Heart),9780718031657,"{'ISBN-13': '9780718031657', 'Title': ""A Heart's Obsession"", 'Authors': ['Colleen Coble'], 'Publisher': 'Thomas Nelson', 'Year': '2015', 'Language': 'en'}"
4,Evolution of an Unorthodox Rabbi,9781459733190,"{'ISBN-13': '9781459733190', 'Title': 'Evolution Of An Unorthodox Rabbi', 'Authors': ['John Moscowitz'], 'Publisher': 'Dundurn', 'Year': '2015', 'Language': 'en'}"
5,When I Break Complete Series,9781503017658,"{'ISBN-13': '9781503017658', 'Title': 'When I Break Complete Series', 'Authors': ['Kendall Ryan'], 'Publisher': 'CreateSpace', 'Year': '2014', 'Language': 'en'}"
6,Shock Wave (Dirk Pitt Adventure),9781416587101,"{'ISBN-13': '9781416587101', 'Title': 'Shock Wave', 'Authors': ['Clive Cussler'], 'Publisher': 'Simon and Schuster', 'Year': '2008', 'Language': 'en'}"
7,Cirque du Freak: A Living Nightmare,9780316605106,"{'ISBN-13': '9780316605106', 'Title': 'Cirque Du Freak #1: A Living Nightmare - Book 1 In The Saga Of Darren Shan', 'Authors': ['Darren Shan'], 'Publisher': 'Little, Brown Books for Young Readers', 'Year': '2002', 'Language': 'en'}"
8,Abortion (Issues on Trial),9780737747416,"{'ISBN-13': '9780737747416', 'Title': 'Abortion', 'Authors': ['Jean Leverich'], 'Publisher': 'Greenhaven Press, Incorporated', 'Year': '2010', 'Language': 'en'}"
9,"Art of Neil Gaiman: The Story of a Writer with Handwritten Notes, Drawings, Manuscripts, and Personal Photographs",9780062432957,"{'ISBN-13': '9780062432957', 'Title': 'Art Of Neil Gaiman - The Story Of A Writer With Handwritten Notes, Drawings, Manuscripts, And Personal Photographs', 'Authors': ['Hayley Campbell'], 'Publisher': 'Harper Design', 'Year': '2015', 'Language': 'en'}"
