,0,1,2
0,Five Women Wearing the Same Dress,9780822213673,"{'ISBN-13': '9780822213673', 'Title': 'Five Women Wearing The Same Dress', 'Authors': ['Alan Ball'], 'Publisher': 'Dramatists Play Service Inc', 'Year': '1993', 'Language': 'en'}"
1,Slave: My True Story,9781586482121,"{'ISBN-13': '9781586482121', 'Title': 'Slave - My True Story', 'Authors': ['Mende Nazer', 'Damien Lewis'], 'Publisher': 'Public Affairs', 'Year': '2003', 'Language': 'en'}"
2,Ares and the Spear of Fear (Heroes in Training),9781442488489,"{'ISBN-13': '9781442488489', 'Title': 'Ares And The Spear Of Fear', 'Authors': ['Joan Holub', 'Suzanne Williams'], 'Publisher': 'Simon and Schuster', 'Year': '2014', 'Language': 'en'}"
3,Anne of Avonlea: Anne of Green Gables Part 2,did not work,did not work
4,"The Collected Works of G.K. Chesterton, Volume 2 : The Everlasting Man, St. Francis of Assisi, St Thomas Aquinas",9780898701173,"{'ISBN-13': '9780898701173', 'Title': 'The Collected Works Of G.K. Chesterton', 'Authors': ['G. K. Chesterton'], 'Publisher': 'Ignatius Press', 'Year': '1986', 'Language': 'en'}"
5,Dinosaur Hunter Deluxe Hybrid Mm1,9780789472571,"{'ISBN-13': '9780789472571', 'Title': 'Dinosaur Hunter Deluxe', 'Authors': ['David Evans', 'Dorling Kindersley Publishing Staff'], 'Publisher': 'Dorling Kindersley Multi Media', 'Year': '2000', 'Language': 'en'}"
6,Crossing the Rubicon: The Decline of the American Empire at the End of the Age of Oil,9780865715400,"{'ISBN-13': '9780865715400', 'Title': 'Crossing The Rubicon - The Decline Of The American Empire At The End Of The Age Of Oil', 'Authors': ['Michael C. Ruppert'], 'Publisher': 'New Society Publishers', 'Year': '2004', 'Language': 'en'}"
7,Bunny Party (Max and Ruby),9780142501627,"{'ISBN-13': '9780142501627', 'Title': 'Bunny Party', 'Authors': ['Rosemary Wells'], 'Publisher': 'Puffin', 'Year': '2003', 'Language': 'en'}"
8,Ecology or Catastrophe: The Life of Murray Bookchin,9780199342488,"{'ISBN-13': '9780199342488', 'Title': 'Ecology Or Catastrophe - The Life Of Murray Bookchin', 'Authors': ['Janet Biehl'], 'Publisher': 'OUP USA', 'Year': '2014', 'Language': 'en'}"
9,Liza's England,9780312253042,"{'ISBN-13': '9780312253042', 'Title': ""Liza's England"", 'Authors': ['Pat Barker'], 'Publisher': 'Macmillan', 'Year': '2001', 'Language': 'en'}"
