,0,1,2
0,Curiosity,9781475296464,"{'ISBN-13': '9781475296464', 'Title': 'Curiosity', 'Authors': ['Pat McFadden'], 'Publisher': 'Createspace Independent Pub', 'Year': '2012', 'Language': 'en'}"
1,Once Dead (The Rho Agenda Inception),9781477824108,"{'ISBN-13': '9781477824108', 'Title': 'Once Dead', 'Authors': ['Richard Phillips'], 'Publisher': '47North', 'Year': '2014', 'Language': 'en'}"
2,I Have This Nifty Idea: ...Now What Do I Do with It?,9781587154829,"{'ISBN-13': '9781587154829', 'Title': 'I Have This Nifty Idea-- Now What Do I Do With It?', 'Authors': ['Mike Resnick'], 'Publisher': '', 'Year': '2001', 'Language': 'en'}"
3,"Blonde Hair, Blue Eyes",9780062442871,"{'ISBN-13': '9780062442871', 'Title': 'Blonde Hair, Blue Eyes', 'Authors': ['Karin Slaughter'], 'Publisher': 'Witness Impulse', 'Year': '2015', 'Language': 'en'}"
4,Pop-up Dinosaurs (Pop-Up (Priddy Books)),9780320340932,{}
5,Bright Baby Bilingual Touch & Feel: Numbers (Bright Baby Touch and Feel) (Spanish Edition),9780312502157,"{'ISBN-13': '9780312502157', 'Title': 'Bright Baby Bilingual Touch & Feel: Numbers', 'Authors': ['Roger Priddy'], 'Publisher': 'Priddy Books', 'Year': '2008', 'Language': 'es'}"
6,Frostgrave: Fantasy Wargames in the Frozen City,9781472805041,"{'ISBN-13': '9781472805041', 'Title': 'Frostgrave - Fantasy Wargames In The Frozen City', 'Authors': ['Joseph A. McCullough'], 'Publisher': 'Osprey Publishing', 'Year': '2015', 'Language': 'en'}"
7,"The Norton Anthology of English Literature, The Major Authors (Ninth Edition)  (2 Volume Set)",9780393912487,"{'ISBN-13': '9780393912487', 'Title': 'The Norton Anthology Of English Literature', 'Authors': ['Stephen Greenblatt', 'Meyer Howard Abrams'], 'Publisher': 'W W Norton & Company Incorporated', 'Year': '2012', 'Language': 'en'}"
8,Life as a Samurai: An Interactive History Adventure (You Choose: Warriors),9781429656375,"{'ISBN-13': '9781429656375', 'Title': 'Life As A Samurai - An Interactive History Adventure', 'Authors': ['Matt Doeden'], 'Publisher': 'Capstone', 'Year': '2010', 'Language': 'en'}"
9,What About This: Collected Poems of Frank Stanford,9781556594687,"{'ISBN-13': '9781556594687', 'Title': 'What About This - Collected Poems Of Frank Stanford', 'Authors': ['Frank Stanford'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
