,0,1,2
0,Possessions: The History and Uses of Haunting in the Hudson Valley,9780674018525,"{'ISBN-13': '9780674018525', 'Title': 'Possessions - The History And Uses Of Haunting In The Hudson Valley', 'Authors': ['Judith Richardson'], 'Publisher': 'Harvard University Press', 'Year': '2005', 'Language': 'en'}"
1,Albert Pujols (Baseball Superstars),9781429673013,"{'ISBN-13': '9781429673013', 'Title': 'Albert Pujols - Baseball Superstar', 'Authors': ['Joanne Mattern'], 'Publisher': 'Capstone', 'Year': '2011', 'Language': 'en'}"
2,Living with the Himalayan Masters,9780893891565,"{'ISBN-13': '9780893891565', 'Title': 'Living With The Himalayan Masters', 'Authors': ['Swami Rama'], 'Publisher': 'Himalayan Institute Press', 'Year': '1999', 'Language': 'en'}"
3,The Salvation: Unmasked (The Vampire Diaries),9781477823354,"{'ISBN-13': '9781477823354', 'Title': 'Unmasked', 'Authors': ['Lisa J. Smith', 'Aubrey Clark'], 'Publisher': 'Vampire Diaries: The Salvation', 'Year': '2014', 'Language': 'en'}"
4,In the Footsteps of the Yellow Emperor: Tracing the History of Traditional Acupuncture,9781592650743,"{'ISBN-13': '9781592650743', 'Title': 'In The Footsteps Of The Yellow Emperor - Tracing The History Of Traditional Acupuncture', 'Authors': ['Peter Eckman'], 'Publisher': '', 'Year': '2007', 'Language': 'en'}"
5,A Teen's Game Plan for Life,9781933495095,"{'ISBN-13': '9781933495095', 'Title': ""A Teen's Game Plan For Life"", 'Authors': ['Lou Holtz'], 'Publisher': '', 'Year': '2007', 'Language': 'en'}"
6,Terrorism (Introducing Issues With Opposing Viewpoints),9780737749441,"{'ISBN-13': '9780737749441', 'Title': 'Terrorism', 'Authors': ['Lauri S. Friedman'], 'Publisher': 'Greenhaven Press, Incorporated', 'Year': '2010', 'Language': 'en'}"
7,Third Best Hull,9781770411586,"{'ISBN-13': '9781770411586', 'Title': 'The Third Best Hull', 'Authors': ['Dennis Hull', 'Robert Thompson'], 'Publisher': 'ECW Press', 'Year': '2013', 'Language': 'en'}"
8,A Modern Grammar for Biblical Hebrew Workbook,9780805449631,"{'ISBN-13': '9780805449631', 'Title': 'A Modern Grammar For Biblical Hebrew Workbook', 'Authors': ['Duane A. Garrett', 'Jason Shane DeRouchie'], 'Publisher': 'B & H Academic', 'Year': '2009', 'Language': 'en'}"
9,?Avancemos!: Student Edition Level 1 2013 (Spanish Edition),9780547871912,"{'ISBN-13': '9780547871912', 'Title': '?Avancemos! - Student Edition Level 1 2013', 'Authors': ['Holt McDougal'], 'Publisher': 'Holt McDougal', 'Year': '2012', 'Language': 'en'}"
