,0,1,2
0,A Beam of Light (Inspector Montalbano),did not work,did not work
1,Mistaken Identity: The Trials of Joe Windred,did not work,did not work
2,"Sophocles, Volume I. Ajax. Electra. Oedipus Tyrannus (Loeb Classical Library No. 20)",did not work,did not work
3,Private Vegas,did not work,did not work
4,"A Closer Look at Bacteria, Algae, and Protozoa (Introduction to Biology)",did not work,did not work
5,The Scopes Trial (Cornerstones of Freedom: Second),did not work,did not work
6,Harvey Milk: Pioneering Gay Politician / Corinne Grinapol (Remarkable Lgbtq Lives),did not work,did not work
7,Prentice Hall Science Explorer: Physical Science,did not work,did not work
8,"PandoraHearts ~Caucus Race~, Vol. 1",did not work,did not work
9,Patrick's Day,did not work,did not work
