,0,1,2
0,"The Girl in the Spider's Web: A Lisbeth Salander novel, continuing Stieg Larsson's Millennium Series",9781101973271,{}
1,Trauma: A Novel,9781250030887,"{'ISBN-13': '9781250030887', 'Title': 'Trauma - A Novel', 'Authors': ['Daniel Palmer', 'Michael Palmer'], 'Publisher': ""St. Martin's Paperbacks"", 'Year': '2016', 'Language': 'en'}"
2,The Adventures of Sherlock Holmes,9780486474915,"{'ISBN-13': '9780486474915', 'Title': 'The Adventures Of Sherlock Holmes', 'Authors': ['Arthur Conan Doyle'], 'Publisher': 'Courier Corporation', 'Year': '2009', 'Language': 'en'}"
3,Self Portrait: Ceaselessly Into The Past,9780884961697,"{'ISBN-13': '9780884961697', 'Title': 'Self-Portrait, Ceaselessly Into The Past', 'Authors': ['Ross Macdonald'], 'Publisher': '', 'Year': '1981', 'Language': 'en'}"
4,Hard Numbers,9780984149940,"{'ISBN-13': '9780984149940', 'Title': 'Hard Numbers', 'Authors': ['Jackson Bass'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
5,Mycroft Holmes,9781783291540,"{'ISBN-13': '9781783291540', 'Title': 'Mycroft Holmes', 'Authors': ['Kareem Abdul-Jabbar', 'Anna Waterhouse'], 'Publisher': 'Titan Books (US, CA)', 'Year': '2016', 'Language': 'en'}"
6,Red Harvest,9780679722618,"{'ISBN-13': '9780679722618', 'Title': 'Red Harvest', 'Authors': ['Dashiell Hammett'], 'Publisher': 'Vintage Crime/Black Lizard', 'Year': '1992', 'Language': 'en'}"
7,The Black Lizard Big Book of Pulps,9780307280480,"{'ISBN-13': '9780307280480', 'Title': 'The Black Lizard Big Book Of Pulps', 'Authors': ['Otto Penzler'], 'Publisher': 'Vintage Books', 'Year': '2007', 'Language': 'en'}"
8,A World of My Own (The mariner's library),9780393029000,"{'ISBN-13': '9780393029000', 'Title': 'A World Of My Own', 'Authors': ['Robin Knox-Johnston'], 'Publisher': 'W. W. Norton & Company', 'Year': '1994', 'Language': 'en'}"
9,"Dust World: Undying Mercenaries, Book 2",9781497591714,"{'ISBN-13': '9781497591714', 'Title': 'Dust World', 'Authors': ['B. V. Larson'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
