,0,1,2
0,Work Hard. Be Nice.: How Two Inspired Teachers Created the Most Promising Schools in America,9781665165372,{}
1,"Take: Temptation Series, Book 2",9783938922750,"{'ISBN-13': '9783938922750', 'Title': 'LARP und die (anderen) Künste - Aufsatzsammlung zum MittelPunkt 2016', 'Authors': ['Órla Fiona Wittke', 'Herwig Kopp', 'Daniel Steinbach', '(Ruth B.', 'Carsten Herbst', 'Katharina', 'Marius Munz'], 'Publisher': 'Zauberfeder Verlag', 'Year': '2016', 'Language': 'de'}"
2,Woodswoman II: Beyond Black Bear Lake,9780393320596,"{'ISBN-13': '9780393320596', 'Title': 'Woodswoman II', 'Authors': ['Anne LaBastille'], 'Publisher': 'W. W. Norton & Company', 'Year': '2000', 'Language': 'en'}"
3,In the Company of Heroes,9780451210609,"{'ISBN-13': '9780451210609', 'Title': 'In The Company Of Heroes', 'Authors': ['Michael J. Durant', 'Steven Hartov'], 'Publisher': 'Penguin', 'Year': '2003', 'Language': 'en'}"
4,The Confessions of Lady Nijo,9780804709309,"{'ISBN-13': '9780804709309', 'Title': 'The Confessions of Lady NijÅ\x8d', 'Authors': ['Nakanoin Masatada no Musume', 'Karen Brazell'], 'Publisher': 'Stanford University Press', 'Year': '1976', 'Language': 'en'}"
5,Arrow's Hell (Wind Dragons Motorcycle Club),9781531838058,{}
6,Undead and Unwelcome: Queen Betsy,9780515147926,"{'ISBN-13': '9780515147926', 'Title': 'Undead And Unwelcome', 'Authors': ['MaryJanice Davidson'], 'Publisher': 'Jove Publications', 'Year': '2010', 'Language': 'en'}"
7,Cromwell,9781842124932,"{'ISBN-13': '9781842124932', 'Title': 'Cromwell - Our Chief Of Men', 'Authors': ['Antonia Fraser'], 'Publisher': 'Weidenfeld & Nicolson', 'Year': '2001', 'Language': 'en'}"
8,Incubus: The Daughters Of Lilith: Book 2 (Volume 2),9780615829135,"{'ISBN-13': '9780615829135', 'Title': 'Incubus - The Daughters Of Lilith', 'Authors': ['Jennifer Quintenz'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
9,The Diplomat from China,9787119047874,"{'ISBN-13': '9787119047874', 'Title': '一个外交家的经历 - Yi Ge Wai Jiao Jia de Jing Li', 'Authors': ['阮虹'], 'Publisher': '', 'Year': '2007', 'Language': 'en'}"
