,0,1,2
0,Under Different Stars (The Kricket Series),9781477821121,"{'ISBN-13': '9781477821121', 'Title': 'Under Different Stars', 'Authors': ['Amy A. Bartol'], 'Publisher': '47North', 'Year': '2015', 'Language': 'en'}"
1,The Courage to Try,9781626395282,"{'ISBN-13': '9781626395282', 'Title': 'The Courage To Try', 'Authors': ['C. A. Popovich'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2,Devil's Food Cake Murder (A Hannah Swensen Mystery),9780758234926,"{'ISBN-13': '9780758234926', 'Title': ""Devil's Food Cake Murder"", 'Authors': ['Joanne Fluke'], 'Publisher': 'Kensington Books', 'Year': '2012', 'Language': 'en'}"
3,Virgins No More - Volume 1,9781613030561,"{'ISBN-13': '9781613030561', 'Title': 'Virgins No More', 'Authors': ['John Patrick'], 'Publisher': 'STARbooks Press', 'Year': '2013', 'Language': 'en'}"
4,Love's Abundant Harvest (Spirit of the Amish),9781629980089,"{'ISBN-13': '9781629980089', 'Title': ""Love's Abundant Harvest"", 'Authors': ['Beth Shriver'], 'Publisher': 'Charisma Media', 'Year': '2015', 'Language': 'en'}"
5,The Doorbell Rang (Nero Wolfe),9780553237214,"{'ISBN-13': '9780553237214', 'Title': 'The Doorbell Rang', 'Authors': ['Rex Stout'], 'Publisher': 'Bantam', 'Year': '1992', 'Language': 'en'}"
6,Falling Under (Ink & Chrome),9781455586264,"{'ISBN-13': '9781455586264', 'Title': 'Falling Under', 'Authors': ['Lauren Dane'], 'Publisher': 'Forever', 'Year': '2015', 'Language': 'en'}"
7,The Submissive: The Submissive Series,9780451466228,"{'ISBN-13': '9780451466228', 'Title': 'The Submissive', 'Authors': ['Tara Sue Me'], 'Publisher': 'Penguin', 'Year': '2013', 'Language': 'en'}"
8,Toys,9781909399907,"{'ISBN-13': '9781909399907', 'Title': 'Toys! - 100 Years Of Iconic Toys', 'Authors': ['Roads Publishing'], 'Publisher': '', 'Year': '2016', 'Language': 'en'}"
9,"The Duchess, Her Maid, the Groom, and Their Lover",9780373605262,"{'ISBN-13': '9780373605262', 'Title': 'The Duchess, Her Maid, The Groom & Their', 'Authors': ['Victoria Janssen'], 'Publisher': 'Spice', 'Year': '2008', 'Language': 'en'}"
