,0,1,2
0,Two in the Far North,9780882404899,"{'ISBN-13': '9780882404899', 'Title': 'Two In The Far North', 'Authors': ['Margaret E. Murie'], 'Publisher': '', 'Year': '1997', 'Language': 'en'}"
1,Living beyond the Dream: A Journey of Faith into the Talented World of Kentucky Basketball,9781490871127,"{'ISBN-13': '9781490871127', 'Title': 'Living Beyond The Dream - A Journey Of Faith Into The Talented World Of Kentucky Basketball', 'Authors': ['Jarrod Polson', 'Wes Coker'], 'Publisher': 'WestBow Press', 'Year': '2015', 'Language': 'en'}"
2,"Wolf Willow: A History, a Story, and a Memory of the Last Plains Frontier (Penguin Twentieth-Century Classics)",9780141185019,"{'ISBN-13': '9780141185019', 'Title': 'Wolf Willow - A History, A Story, And A Memory Of The Last Plains Frontier', 'Authors': ['Wallace Stegner'], 'Publisher': 'Penguin', 'Year': '2000', 'Language': 'en'}"
3,"Leading with the Heart: Coach K's Successful Strategies for Basketball, Business, and Life",9780446676786,"{'ISBN-13': '9780446676786', 'Title': ""Leading With The Heart - Coach K's Successful Strategies For Basketball, Business, And Life"", 'Authors': ['Mike Krzyzewski', 'Donald T. Phillips'], 'Publisher': 'Grand Central Publishing', 'Year': '2001', 'Language': 'en'}"
4,Trickster's Point (Cork O'Connor),9781451645712,"{'ISBN-13': '9781451645712', 'Title': ""Trickster's Point - A Novel"", 'Authors': ['William Kent Krueger'], 'Publisher': 'Simon and Schuster', 'Year': '2013', 'Language': 'en'}"
5,Fool Moon: Book two of The Dresden Files,9781606903773,"{'ISBN-13': '9781606903773', 'Title': ""Jim Butcher's The Dresden Files: Fool Moon Volume 2 Hc"", 'Authors': ['Jim Butcher', 'Mark Powers'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
6,There's a Porcupine in My Outhouse,9780978576622,"{'ISBN-13': '9780978576622', 'Title': ""There's A Porcupine In My Outhouse - The Vermont Misadventures Of A Mountain Man Wannabe"", 'Authors': ['Michael Tougias'], 'Publisher': 'On Cape Publications', 'Year': '2006', 'Language': 'en'}"
7,Shadowrun Corporate Enclaves (Shadowrun: Core Setting Book),9781934857007,"{'ISBN-13': '9781934857007', 'Title': 'Corporate Enclaves', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2008', 'Language': 'en'}"
8,Darkest Before Dawn (A KGI Novel),9780425276990,"{'ISBN-13': '9780425276990', 'Title': 'Darkest Before Dawn', 'Authors': ['Maya Banks'], 'Publisher': 'Berkley', 'Year': '2015', 'Language': 'en'}"
9,Princes of the Apocalypse (D&D Accessory),9780786965786,"{'ISBN-13': '9780786965786', 'Title': 'Princes Of The Apocalypse', 'Authors': ['Wizards RPG Team'], 'Publisher': 'Wizards of the Coast', 'Year': '2015', 'Language': 'en'}"
