,0,1,2
0,Shadowrun 2050 (Shadowrun (Catalyst Hardcover)),9781936876440,"{'ISBN-13': '9781936876440', 'Title': '2050', 'Authors': ['Jean-Marc Comeau', 'Raymond Croteau', 'Jason M. Hardy', 'Adam Large', 'Aaron Pavao', 'Scott Schletz'], 'Publisher': 'Catalyst Game Labs', 'Year': '2012', 'Language': 'en'}"
1,Treason: Book Two of the Grimoire Saga (Volume 2),9781853514210,{}
2,When Dreams Cross (Second Chances Series #2),9780310207092,"{'ISBN-13': '9780310207092', 'Title': 'When Dreams Cross - Second Chances', 'Authors': ['Terri Blackstock'], 'Publisher': '', 'Year': '1996', 'Language': 'en'}"
3,Curtain Up: Agatha Christie: A Life in the Theatre,9780062313393,"{'ISBN-13': '9780062313393', 'Title': 'Curtain Up - Agatha Christie: A Life In The Theatre', 'Authors': ['Julius Green'], 'Publisher': 'Harper', 'Year': '2015', 'Language': 'en'}"
4,Famous Sheriffs and Western Outlaws: Incredible True Stories of Wild West Showdowns and Frontier Justice,9781616085421,"{'ISBN-13': '9781616085421', 'Title': 'Famous Sheriffs And Western Outlaws - Incredible True Stories Of Wild West Showdowns And Frontier Justice', 'Authors': ['William MacLeod Raine'], 'Publisher': 'Skyhorse Publishing Inc.', 'Year': '2012', 'Language': 'en'}"
5,Memory Man,9781455559800,"{'ISBN-13': '9781455559800', 'Title': 'Memory Man', 'Authors': ['David Baldacci'], 'Publisher': 'Vision', 'Year': '2016', 'Language': 'en'}"
6,The Sookie Stackhouse Companion,9781937007898,"{'ISBN-13': '9781937007898', 'Title': 'The Sookie Stackhouse Companion', 'Authors': ['Charlaine Harris'], 'Publisher': 'Ace', 'Year': '2012', 'Language': 'en'}"
7,Hap and Leonard,9781616961916,"{'ISBN-13': '9781616961916', 'Title': 'Hap And Leonard', 'Authors': ['Joe R. Lansdale'], 'Publisher': 'Tachyon Publications', 'Year': '2016', 'Language': 'en'}"
8,Changing the Game (A Play-by-Play Novel),9780425242407,"{'ISBN-13': '9780425242407', 'Title': 'Changing The Game', 'Authors': ['Jaci Burton'], 'Publisher': 'Berkley Publishing Group', 'Year': '2011', 'Language': 'en'}"
9,Dead Ever After: A Sookie Stackhouse Novel (Sookie Stackhouse/True Blood),9781937007881,"{'ISBN-13': '9781937007881', 'Title': 'Dead Ever After', 'Authors': ['Charlaine Harris'], 'Publisher': 'Penguin', 'Year': '2013', 'Language': 'en'}"
