,0,1,2
0,"Extinction Horizon: The Extinction Cycle, Book 1",9780316557993,"{'ISBN-13': '9780316557993', 'Title': 'Extinction Horizon', 'Authors': ['Nicholas Sansbury Smith'], 'Publisher': 'Orbit', 'Year': '2017', 'Language': 'en'}"
1,The Game,9781841957869,"{'ISBN-13': '9781841957869', 'Title': 'The Game', 'Authors': ['Neil Strauss'], 'Publisher': 'Canongate Books', 'Year': '2006', 'Language': 'en'}"
2,Black Skies: An Inspector Erlendur Novel (An Inspector Erlendur Series),9781250000392,"{'ISBN-13': '9781250000392', 'Title': 'Black Skies - An Inspector Erlendur Novel', 'Authors': ['Arnaldur Indridason'], 'Publisher': 'Macmillan', 'Year': '2013', 'Language': 'en'}"
3,Doc Savage: The Sinister Shadow,9781618271983,"{'ISBN-13': '9781618271983', 'Title': 'Doc Savage - The Sinister Shadow', 'Authors': ['Kenneth Robeson', 'Will Murray', 'Lester Dent'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
4,Distortion (Moonlighters Series),9780310283140,"{'ISBN-13': '9780310283140', 'Title': 'Distortion', 'Authors': ['Terri Blackstock'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
5,"The Life of William Apess, Pequot (H. Eugene and Lillian Youngs Lehman Series)",9781469619989,"{'ISBN-13': '9781469619989', 'Title': 'The Life Of William Apess, Pequot', 'Authors': ['Philip F. Gura'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
6,Hawthorne Family Series Volume II,9781940636030,"{'ISBN-13': '9781940636030', 'Title': 'Hawthorne Family Series', 'Authors': ['Delaney Diamond'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
7,Smile at Strangers: And Other Lessons in the Art of Living Fearlessly,9780547774336,"{'ISBN-13': '9780547774336', 'Title': 'Smile At Strangers - And Other Lessons In The Art Of Living Fearlessly', 'Authors': ['Susan Schorn'], 'Publisher': 'Houghton Mifflin Harcourt', 'Year': '2013', 'Language': 'en'}"
8,Bite Me: A Love Story (Bloodsucking Fiends),9780061779732,"{'ISBN-13': '9780061779732', 'Title': 'Bite Me - A Love Story', 'Authors': ['Christopher Moore'], 'Publisher': 'William Morrow Paperbacks', 'Year': '2011', 'Language': 'en'}"
9,The Last Precinct: Scarpetta (Book 11),9780425180631,"{'ISBN-13': '9780425180631', 'Title': 'The Last Precinct', 'Authors': ['Patricia Daniels Cornwell'], 'Publisher': 'Penguin', 'Year': '2000', 'Language': 'en'}"
